,sku_wo_pkg,country,brand,tier,stage,stage_3f,date,offtake_di,offtake_eib,offtake_il,sellin_eib,retailer_inv,sellout,sp_inv,sellin_di,isa,osa,price,price_krmb_per_ton_il,value_krmb_il,volume_ton_il,total_vol,if_vol,fo_vol,gum_vol,cl_vol,il_vol,0to6_month_population,6to12_month_population,12to36_month_population,sellin_il
272,ANZ_APT_PN_1,ANZ,APT,PN,1,IF,2019-01-01,22.6728,69.75244000044358,92.4252400004436,101.75479888916016,9.8298,24.8634,8.4312,0.0,-1.0,0.8406000018119812,177.2248992919922,212.71625985039609,1012968.8292627336,4926.822826251388,40964.3948854721,7513.2871674247,8909.16256075663,24541.9451572908,33129.0549531734,7835.33993229869,862.998973056951,658.8046400000002,3487.3320000000012,101.75479888916016
273,ANZ_APT_PN_1,ANZ,APT,PN,1,IF,2019-02-01,14.1696,93.91181144376715,108.08141144376715,30.27779960632324,3.1833,5.3586,19.3401,16.2918,-1.0,0.8237999916076658,176.87095642089844,212.43353271484366,696776.8293199539,3365.967523034662,34267.767464861005,6963.919249541379,7482.522522115841,19821.3256932038,27442.4808525123,6825.286612348679,875.2994634355838,644.4828,3466.100020000001,46.56959960632325
274,ANZ_APT_PN_1,ANZ,APT,PN,1,IF,2019-03-01,18.0036,99.38036488432522,117.3839648843252,126.16919708251952,25.047,41.8797,49.9131,89.3592,-1.0,0.7710000038146972,179.9218292236328,209.91102303398984,939715.0108904841,4601.329849885311,39015.1141000703,7893.082006188871,8254.68227383381,22867.3498200477,30794.1323821784,8220.98171789193,887.467533144637,630.31332,3445.07748,215.52839708251952
275,ANZ_APT_PN_1,ANZ,APT,PN,1,IF,2019-04-01,29.976299999999995,77.6162231856143,107.5925231856143,139.8052978515625,38.91834,46.6533,75.6243,95.0346,-1.0,0.7641666630903879,,207.750616285536,865988.7755975723,4320.805306993425,37634.5927026719,7345.34226545827,7889.353170265501,22399.8972669482,29300.580741152597,8334.01196151927,859.681743814366,656.36688,3426.8823799999996,234.8398978515625
276,ANZ_APT_PN_1,ANZ,APT,PN,1,IF,2019-05-01,31.282200000000003,90.81323475350695,122.09543475350695,86.40740203857422,77.1525,27.637200000000004,24.8328,0.0,-1.0,0.8080000042915344,,205.78634219699435,956953.8456573486,4725.578688343987,39584.8523493777,7372.640772667371,8258.6705585587,23953.5410181517,30935.3842593644,8649.468090013292,748.882186230817,765.45664,3408.9229,86.40740203857422
277,ANZ_APT_PN_1,ANZ,APT,PN,1,IF,2019-06-01,33.5007,112.01547256048559,145.5161725604856,111.85189819335938,24.76710000000001,20.1132,74.38319999999999,85.3254,-1.0,0.7707500010728836,,198.2766109042697,1478585.567644119,7535.208055116236,40637.0566778608,7091.98656216612,8161.30337324452,25383.7667424502,31760.6209028947,8876.4357749661,674.853729389622,837.8276400000003,3391.5132,197.17729819335938
278,ANZ_APT_PN_1,ANZ,APT,PN,1,IF,2019-07-01,36.3357,73.12573741091904,109.46143741091906,69.49600219726561,0.0,51.5403,46.5534,0.0,-1.0,0.7552500069141388,,204.62845950656467,1170557.9610963908,5670.469073094428,38094.200783797205,6632.17252510097,7939.008775894409,23523.019482801803,29506.2071053588,8587.99367843837,648.027431907778,862.998973056951,3374.129679999989,69.49600219726561
279,ANZ_APT_PN_1,ANZ,APT,PN,1,IF,2019-08-01,49.99860000000001,71.56427033047481,121.56287033047481,64.35369873046875,0.0,46.1907,24.8481,0.0,-1.0,0.818000003695488,,209.02564027574329,1133364.3334252834,5468.2015254748985,38746.9791898666,6663.61707423974,8011.54249198772,24071.8196236392,29885.3539893146,8861.625200552,633.939879040218,875.2994634355838,3355.35862,64.35369873046875
280,ANZ_APT_PN_2,ANZ,APT,PN,2,FO,2015-01-01,0.0,116.17936862443142,116.17936862443142,,,,,,,,,,,,39042.3268505593,8741.435902085508,9525.64896568037,20775.2419827935,31617.7394345573,7424.58741600207,955.4795299999988,729.71824,3279.14799,0.0
281,ANZ_APT_PN_2,ANZ,APT,PN,2,FO,2015-02-01,0.0,64.48978051174893,64.48978051174893,,,,,,,,,,,,32622.7430477304,7702.10624243006,7981.975852784391,16938.660952516002,27172.175550815697,5450.567496914729,968.707219999999,713.8548,3283.47062,0.0
282,ANZ_APT_PN_2,ANZ,APT,PN,2,FO,2015-03-01,0.0,127.87071919164906,127.87071919164906,,,,,,,,,,,,37066.3584923561,8528.62462578114,9173.95216609562,19363.7817004793,29534.4331679898,7531.92532436625,981.792149999999,698.160119999999,3287.75061,0.0
283,ANZ_APT_PN_2,ANZ,APT,PN,2,FO,2015-04-01,0.0,134.68038084759013,134.68038084759013,,,,,,,,,,,,34382.015415391295,7659.8330450147305,8727.83794044919,17994.3444299274,27140.653366047,7241.362049344229,950.675439999999,727.0180799999989,3291.45496,0.0
284,ANZ_APT_PN_2,ANZ,APT,PN,2,FO,2015-05-01,0.0,117.60752900086901,117.60752900086901,,,,,,,,,,,,34411.8245172414,7198.01419642975,8837.91571341536,18375.894607396298,27640.4335544311,6771.390962810339,827.6137799999989,847.850239999999,3295.11134,0.0
285,ANZ_APT_PN_2,ANZ,APT,PN,2,FO,2015-06-01,0.0,132.27046733009163,132.27046733009163,,,,,,,,,,,,35125.1496740349,7064.93550174134,8978.20836111013,19082.0058111834,28434.8710262746,6690.2786477603,745.29153,928.0112399999988,3298.65579,0.0
286,ANZ_APT_PN_2,ANZ,APT,PN,2,FO,2015-07-01,0.0,144.7849996155196,144.7849996155196,,,,,,,,,,,,33896.626559901204,6882.52861715919,8792.59905383538,18221.4988889066,27170.9074319775,6725.71912792369,715.66524,955.4795299999988,3302.19491,0.0
287,ANZ_APT_PN_2,ANZ,APT,PN,2,FO,2015-08-01,0.0,190.21365358437657,190.21365358437657,,,,,,,,,,,,36275.243812118395,7153.590151595409,9285.93182750606,19835.721833016898,27861.5397901605,8413.70402195793,700.1073,968.707219999999,3306.01652,0.0
288,ANZ_APT_PN_2,ANZ,APT,PN,2,FO,2015-09-01,0.0,173.2956230873995,173.2956230873995,,,,,,,,,,,,35884.242253666096,7197.61488564048,9052.13499519315,19634.4923728325,27155.671278639198,8728.57097502692,684.71487,981.792149999999,3309.80082,0.0
289,ANZ_APT_PN_2,ANZ,APT,PN,2,FO,2015-10-01,0.0,148.49907039665894,148.49907039665894,,,,,,,,,,,,36752.8319917234,7246.95270919215,9341.25760977423,20164.621672757,28278.3189775475,8474.5130141759,713.01708,950.675439999999,3314.4166,0.0
290,ANZ_APT_PN_2,ANZ,APT,PN,2,FO,2015-11-01,0.0,161.45885709645853,161.45885709645853,,,,,,,,,,,,42653.338512534,6929.96390465447,10158.1464143345,25565.228193545,33378.6713708973,9274.66714163675,831.52224,827.6137799999989,3321.88926,0.0
291,ANZ_APT_PN_2,ANZ,APT,PN,2,FO,2015-12-01,0.0,139.1326577964752,139.1326577964752,,,,,,,,,,,,36691.796780951605,7049.67769841591,8726.72715828838,20915.3919242473,28561.7736650958,8130.02311585578,910.13949,745.29153,3327.9654600000013,0.0
292,ANZ_APT_PN_2,ANZ,APT,PN,2,FO,2016-01-01,6.5007,123.27880838129404,129.77950838129402,334.6856994628906,0.0,6.5007,51.4278,0.0,,,,,,,38324.3618725204,7309.65329058042,8950.67828635383,22064.030295586093,30867.4081180073,7456.953754513109,950.7500699999999,715.66524,3329.26368,334.6856994628906
293,ANZ_APT_PN_2,ANZ,APT,PN,2,FO,2016-02-01,2.2509,97.88571539827394,100.13661539827395,214.62510681152344,0.0,2.2509,49.1769,0.0,,,,,,,30753.2815813165,6457.703696104971,6998.20824466223,17297.3696405493,24582.355449721803,6170.9261315947315,976.87534,700.1073,3330.51262,214.62510681152344
294,ANZ_APT_PN_2,ANZ,APT,PN,2,FO,2016-03-01,2.1114,155.47638351621632,157.58778351621632,193.35060119628903,0.0,2.1114,47.0655,0.0,,,,,,,37020.4966905489,7533.994697703521,8507.87618736095,20978.6258054844,28424.5704977881,8595.9261927608,1002.73086,684.71487,3331.7492399999996,193.35060119628903
295,ANZ_APT_PN_2,ANZ,APT,PN,2,FO,2016-04-01,1.8297,141.97391425855318,143.80361425855318,145.7227020263672,0.0,1.8297,53.5518,8.316,,,,,,,34940.6716351337,7108.699248709841,7858.72545138917,19973.2469350347,26855.3531771974,8085.318457936371,983.4845,713.01708,3332.81954,154.0387020263672
296,ANZ_APT_PN_2,ANZ,APT,PN,2,FO,2016-05-01,1.1907,137.50001008560005,138.69071008560005,63.44049835205078,1.62,2.8107,59.0571,8.316,,,,,,,36129.4957650516,7106.00067933413,7996.32236222729,21027.1727234902,28040.1305749052,8089.36519014644,873.91792,831.52224,3333.875980000001,71.75649835205078
297,ANZ_APT_PN_2,ANZ,APT,PN,2,FO,2016-06-01,1.5075,119.72968373717804,121.23718373717804,148.5072021484375,10.6596,10.5471,48.51,0.0,,,,,,,35940.1713341321,7051.723857188829,8068.156481087181,20820.2909958561,28382.9233276142,7557.248006517959,803.9656200000003,910.13949,3334.90008,148.5072021484375
298,ANZ_APT_PN_2,ANZ,APT,PN,2,FO,2016-07-01,1.9854,119.41493506528299,121.40033506528296,119.73789978027344,13.9032,5.229,43.28100000000001,0.0,,,,,,,33109.017421142795,6712.49294531177,7447.4027245341085,18949.121751296898,26222.1686256248,6886.84879551793,772.0069599999997,950.7500699999999,3335.92264,119.73789978027344
299,ANZ_APT_PN_2,ANZ,APT,PN,2,FO,2016-08-01,7.2135,139.23472758822692,146.4482275882269,144.74180603027344,8.9064,2.2167,59.9373,18.873,,,,,,,34282.196355192005,6948.05951485643,7520.78389790866,19813.3529424269,27274.104879145,7008.091476047021,755.2242,976.87534,3337.02682,163.61480603027343
300,ANZ_APT_PN_2,ANZ,APT,PN,2,FO,2016-09-01,7.9227,147.95161720366366,155.87431720366362,149.4761962890625,12.2283,11.2446,48.6927,0.0,,,,,,,34806.1295922557,7142.2050236491505,7563.659641850559,20100.264926756,27307.034329203998,7499.09526305174,738.6199799999997,1002.73086,3338.12022,149.4761962890625
301,ANZ_APT_PN_2,ANZ,APT,PN,2,FO,2016-10-01,8.8047,139.3382500857063,148.1429500857063,187.6775054931641,13.2165,9.792899999999998,38.8998,0.0,,,,,,,35974.574081445,7342.583355478359,7987.820046508041,20644.170679458603,28845.1263885275,7129.44769291751,769.15032,983.4845,3339.45386,187.6775054931641
302,ANZ_APT_PN_2,ANZ,APT,PN,2,FO,2016-11-01,11.8395,134.54456608904354,146.38406608904356,232.83799743652344,18.4986,17.1216,51.9912,30.213,,,,,,,41276.287620921095,7645.74721055808,8787.23255843225,24843.3078519307,32719.99672298189,8556.29089793917,896.98496,873.91792,3341.612939999989,263.05099743652346
303,ANZ_APT_PN_2,ANZ,APT,PN,2,FO,2016-12-01,14.346900000000002,141.7585674066309,156.10546740663094,189.2301025390625,14.796,3.6351,13.0959,0.0,,,,,,,36220.894051549396,7897.278776224522,7913.97946399833,20409.6358113266,27824.0180802613,8396.875971288171,981.7914599999999,803.9656200000003,3343.368539999989,189.2301025390625
304,ANZ_APT_PN_2,ANZ,APT,PN,2,FO,2017-01-01,12.6405,155.90168201084552,168.54218201084552,250.19129943847656,12.4155,10.26,2.8359,0.0,-1.0,0.9518499970436096,170.87826538085938,203.6790900230408,1198830.0,6447.0,39305.8043654325,8263.32133818222,8649.54776350186,22392.935263748397,31480.1282962918,7825.67606914065,1008.51509,772.0069599999997,3351.6130799999896,250.19129943847656
305,ANZ_APT_PN_2,ANZ,APT,PN,2,FO,2017-02-01,13.194,159.19433945094283,172.3883394509428,192.2344970703125,3.141,3.2796000000000003,31.3083,31.752,-1.0,0.9314000159502028,177.37786865234375,207.1672396659851,1173699.0,6358.0,32203.8196465511,7283.972515958721,7528.559939858471,17391.287190733998,24628.4692099677,7575.3504365834,1020.2615400000001,755.2242,3359.5446599999896,223.9864970703125
306,ANZ_APT_PN_2,ANZ,APT,PN,2,FO,2017-03-01,19.117800000000006,227.20116489673416,246.31896489673417,178.95590209960938,14.9769,30.9537,16.2306,15.876,-1.0,0.8511000037193298,177.3751678466797,210.6234941482544,1266246.0,6798.0,37442.4017424286,8153.84730659772,8609.37542270433,20679.1790131266,28385.4794340684,9056.92230836027,1031.87913,738.6199799999997,3367.3979999999897,194.83190209960938
307,ANZ_APT_PN_2,ANZ,APT,PN,2,FO,2017-04-01,19.6605,198.0417850818445,217.70228508184448,183.22239685058602,6.3486,11.0322,26.5716,21.3732,-1.0,0.6740000009536743,183.5550079345703,200.6821943918864,1278719.7333831787,6471.538530848921,35620.1278389657,7565.1811014371315,8290.96474288702,19763.9819946416,27028.3256978117,8591.802141154041,997.0328400000001,769.15032,3374.195099999989,204.59559685058602
308,ANZ_APT_PN_2,ANZ,APT,PN,2,FO,2017-05-01,21.8745,196.26488200741738,218.13938200741737,276.8140869140625,4.6314,20.1573,16.6635,10.2492,-1.0,0.5232102870941162,180.06997680664062,204.4506520165337,1374995.744024277,6895.65262696147,37323.8546876441,7593.74060604803,8582.42394316121,21147.6901384349,28311.715870392203,9012.13881725198,864.9381400000003,896.98496,3380.904179999989,287.0632869140625
309,ANZ_APT_PN_2,ANZ,APT,PN,2,FO,2017-06-01,19.755,183.9785788091615,203.7335788091615,171.62350463867188,3.4713,12.0339,87.60600000000002,82.9764,-1.0,0.4775351107120514,169.60577392578125,200.523093117608,1532367.491865158,7982.194088473916,39628.1311783893,7615.352525665949,9358.79649832583,22653.9821543975,30496.5910160167,9131.54016237257,776.0019900000003,981.7914599999999,3387.4078799999997,254.59990463867192
310,ANZ_APT_PN_2,ANZ,APT,PN,2,FO,2017-07-01,46.5624,181.56285809587246,228.12525809587245,247.6625061035156,15.4728,58.5639,29.0421,0.0,-1.0,0.4263027310371399,169.9987335205078,204.1555684407552,1343848.3429450986,6823.829539865255,35529.5544623139,7354.90216692091,8660.22963026652,19514.4226651264,27245.5386723824,8284.01578993145,745.1549200000003,1008.51509,3393.9018,247.6625061035156
311,ANZ_APT_PN_2,ANZ,APT,PN,2,FO,2017-08-01,35.93519999999999,158.66491240780755,194.6001124078076,372.7412109375,9.6579,30.1203,69.1218,70.2,-1.0,0.4526455163955688,175.68069458007812,204.8513573540581,1497248.1357784271,7641.3557398468265,37829.1994471351,7330.003087514509,9103.23891716863,21395.957442451898,28651.318429273597,9177.88101786147,728.9559,1020.2615400000001,3400.91406,442.9412109375
312,ANZ_APT_PN_2,ANZ,APT,PN,2,FO,2017-09-01,35.9316,158.54487090924243,194.47647090924244,308.86859130859375,35.4123,61.68600000000001,84.9096,77.4738,-1.0,0.4884894192218781,190.36085510253903,202.669878853692,1408448.760543823,7058.570244960487,36885.160561670295,7072.92347562754,8731.24388835201,21080.9931976908,28060.6195580967,8824.541003573671,712.92921,1031.87913,3407.85786,386.3423913085937
313,ANZ_APT_PN_2,ANZ,APT,PN,2,FO,2017-10-01,47.493,122.62214629724569,170.1151462972457,404.8500061035156,55.863,67.9437,147.2517,130.2858,-1.0,0.5641240954399109,193.6797637939453,203.834115770128,1342089.3669204712,6777.3668693229565,37608.2583118077,7378.43468462195,8930.9259060347,21298.8977211511,29188.883599650497,8419.374712157241,742.39764,997.0328400000001,3416.32734,535.1358061035156
314,ANZ_APT_PN_2,ANZ,APT,PN,2,FO,2017-11-01,71.3142,118.15856789275223,189.47276789275227,204.52490234375,65.2347,80.6859,91.8918,25.326,-1.0,0.8079444885253906,193.50621032714844,200.5259337955051,2059467.3288135529,10827.396516799929,48341.3459771781,7610.73087247895,10879.0250038326,29851.5901008665,36927.1166818942,11414.2292952838,865.7859199999989,864.9381400000003,3430.0389,229.85090234375
315,ANZ_APT_PN_2,ANZ,APT,PN,2,FO,2017-12-01,77.8725,87.95355651013945,165.82605651013944,216.7100067138672,52.4349,59.7537,163.0161,129.9294,-1.0,0.8347361803054809,192.325439453125,207.2124807569716,1297500.595996857,6397.042443178594,36854.4321579046,7137.44318678486,8438.07595713106,21278.9130139886,28239.0741761639,8615.357981740692,947.64267,776.0019900000003,3441.1881,346.6394067138672
316,ANZ_APT_PN_2,ANZ,APT,PN,2,FO,2018-01-01,31.3731,124.76515715683678,156.13825715683674,276.18359375,48.9393,27.8775,135.1386,0.0,-1.0,0.8080981850624085,182.7085418701172,209.50883928934726,1346469.252118111,6528.919752743094,42337.423447155496,7792.503736325551,9597.102096542942,24947.817614287003,33761.2850069482,8576.13844020736,961.6550300000001,745.1549200000003,3446.9373600000013,276.18359375
317,ANZ_APT_PN_2,ANZ,APT,PN,2,FO,2018-02-01,39.9285,87.62098171581991,127.54948171581991,91.59529876708984,26.6148,17.604,192.3786,74.844,-1.0,0.9088616251945496,189.09315490722656,212.20293765597873,868449.3843734264,4195.67386065796,33305.4601246023,7023.320495072211,7707.57006858192,18574.5695609482,26934.6856734666,6370.7744511357105,961.6583800000001,728.9559,3452.46838,166.43929876708984
318,ANZ_APT_PN_2,ANZ,APT,PN,2,FO,2018-03-01,53.145,138.6895063145755,191.8345063145755,190.1822052001953,35.532,57.24,133.0776,0.0,-1.0,0.9242573976516724,170.76025390625,209.07780498928486,1255581.9782533646,6260.406834878027,39787.7979782416,7888.0190215674,8829.31767471332,23070.4612819609,31744.0925259883,8043.705452253359,961.6491599999999,712.92921,3457.9448399999997,190.1822052001953
319,ANZ_APT_PN_2,ANZ,APT,PN,2,FO,2018-04-01,51.534,132.66601725430914,184.20001725430916,173.8291015625,37.2978,53.2998,80.9766,0.0,-1.0,0.9101495623588562,171.08641052246094,208.5969501071506,1198730.5569419859,5968.415571659803,37940.118708983304,7166.05358712792,8416.31189839288,22357.7532234625,29594.810863525,8345.30784545828,918.3015800000001,742.39764,3462.6847399999997,173.8291015625
320,ANZ_APT_PN_2,ANZ,APT,PN,2,FO,2018-05-01,42.1605,128.5448290171406,170.70532901714063,130.51260375976562,36.7281,41.5908,38.4003,0.0,-1.0,0.9364777326583862,176.46942138671875,208.95446247524688,1185594.6538772585,5906.500934310257,39221.1207901104,7182.62120928087,8550.389126413342,23488.1104544162,30881.2577227794,8339.863067331009,781.21388,865.7859199999989,3467.36326,130.51260375976562
321,ANZ_APT_PN_2,ANZ,APT,PN,2,FO,2018-06-01,45.1026,116.20823029031388,161.31083029031387,126.27799987792969,19.4616,28.2051,133.6563,124.7832,-1.0,0.8972091197967529,179.508056640625,198.4410485161676,1350097.3472266195,7109.1333694886425,41795.0962472111,6818.89441230813,8993.13504119755,25983.0667937054,32532.1583719642,9262.93787524695,686.07708,947.64267,3471.89856,251.06119987792968
322,ANZ_APT_PN_2,ANZ,APT,PN,2,FO,2018-07-01,36.9189,124.63570710234328,161.55460710234328,199.3128967285156,18.072,37.0818,127.2078,25.2288,-1.0,0.8867810606956482,180.73995971679688,198.32854249742297,1106098.7076035142,5786.749976235442,38004.7671628544,6841.50659433239,8675.21603362847,22488.044534893506,29372.044351817003,8632.72281103736,658.8046400000002,961.6550300000001,3476.42704,224.54169672851563
323,ANZ_APT_PN_2,ANZ,APT,PN,2,FO,2018-08-01,63.4131,120.93423979424223,184.34733979424226,151.5157928466797,18.2007,61.35029999999999,61.272,0.0,-1.0,0.9136000037193298,184.3124542236328,199.33154551188147,1161122.8182459474,6021.312697048765,38822.1826932563,6871.64887183406,8677.81010814521,23272.723713277002,29936.164755576006,8886.017937680279,644.4828,961.6583800000001,3481.3169799999996,151.5157928466797
324,ANZ_APT_PN_2,ANZ,APT,PN,2,FO,2018-09-01,38.9079,128.01626873506945,166.92416873506946,169.72340393066406,32.6682,38.9394,114.4242,92.6586,-1.0,0.8219999909400941,191.27247619628903,204.14792463514544,1137926.0619904995,5749.596366149372,38431.816643424,6556.17808039563,8381.15183459477,23494.4867284336,30139.174268208106,8292.642375215892,630.31332,961.6491599999999,3486.1591799999997,262.38200393066404
325,ANZ_APT_PN_2,ANZ,APT,PN,2,FO,2018-10-01,40.8654,105.37916057989023,146.24456057989022,232.57769775390625,73.98899999999998,82.1862,32.265,0.0,-1.0,0.7043333450953165,191.78579711914062,206.779982248942,1071164.1979432106,5352.838765140623,38912.9510361026,6667.34564340452,8525.47836891267,23720.1270237854,30683.5730856773,8229.37795042528,656.36688,918.3015800000001,3492.0653,232.57769775390625
326,ANZ_APT_PN_2,ANZ,APT,PN,2,FO,2018-11-01,69.3279,102.34887542796587,171.67677542796588,181.33810424804688,50.8302,46.1691,80.2773,115.2846,-1.0,0.6312000036239624,183.4934234619141,213.4034940931532,1734087.2801134589,8819.302623107505,47207.8493932158,6876.22426011537,9533.97688919095,30797.6482439095,36374.4888801256,10833.3605130902,765.45664,781.21388,3501.6269399999996,296.6227042480469
327,ANZ_APT_PN_2,ANZ,APT,PN,2,FO,2018-12-01,54.5067,93.068148710678,147.574848710678,105.8396987915039,30.2148,30.9078,100.9854,68.5152,-1.0,0.720199990272522,180.8272247314453,206.6470116509332,1134333.1726014614,5662.902225152589,38676.5392027443,6725.3427628734,8168.292625085809,23782.9038147851,30661.2762837327,8015.262919011669,837.8276400000003,686.07708,3509.40174,174.3548987915039
328,ANZ_APT_PN_2,ANZ,APT,PN,2,FO,2019-01-01,52.03440000000001,74.23494755130713,126.26934755130712,181.47560119628903,43.5375,65.3571,36.4599,0.0,-1.0,0.7678000092506408,182.0842437744141,212.71625985039609,1012968.8292627336,4926.822826251388,40964.3948854721,7513.2871674247,8909.16256075663,24541.9451572908,33129.0549531734,7835.33993229869,862.998973056951,658.8046400000002,3487.3320000000012,181.47560119628903
329,ANZ_APT_PN_2,ANZ,APT,PN,2,FO,2019-02-01,32.1507,96.44475652325237,128.59545652325238,48.92060089111328,25.0677,12.723299999999998,73.6308,49.896,-1.0,0.7882000088691712,181.53794860839844,212.43353271484366,696776.8293199539,3365.967523034662,34267.767464861005,6963.919249541379,7482.522522115841,19821.3256932038,27442.4808525123,6825.286612348679,875.2994634355838,644.4828,3466.100020000001,98.81660089111328
330,ANZ_APT_PN_2,ANZ,APT,PN,2,FO,2019-03-01,42.7212,104.05947626090315,146.78067626090314,186.8135986328125,60.426,74.52900000000002,124.1172,160.704,-1.0,0.7327999830245971,180.65538024902344,209.91102303398984,939715.0108904841,4601.329849885311,39015.1141000703,7893.082006188871,8254.68227383381,22867.3498200477,30794.1323821784,8220.98171789193,887.467533144637,630.31332,3445.07748,347.5175986328125
331,ANZ_APT_PN_2,ANZ,APT,PN,2,FO,2019-04-01,51.7824,71.24864828399656,123.03104828399657,177.09730529785156,100.221795,95.8005,48.9555,33.6636,-1.0,0.7758333384990692,,207.750616285536,865988.7755975723,4320.805306993425,37634.5927026719,7345.34226545827,7889.353170265501,22399.8972669482,29300.580741152597,8334.01196151927,859.681743814366,656.36688,3426.8823799999996,210.7609052978516
332,ANZ_APT_PN_2,ANZ,APT,PN,2,FO,2019-05-01,47.8602,89.75832209010021,137.6185220901002,93.506103515625,182.7,45.9333,41.0049,90.9468,-1.0,0.7931999921798706,,205.78634219699435,956953.8456573486,4725.578688343987,39584.8523493777,7372.640772667371,8258.6705585587,23953.5410181517,30935.3842593644,8649.468090013292,748.882186230817,765.45664,3408.9229,184.452903515625
333,ANZ_APT_PN_2,ANZ,APT,PN,2,FO,2019-06-01,52.7031,105.68741746400738,158.39051746400742,113.2313995361328,77.8248,29.3166,85.6044,116.7858,-1.0,0.7262499928474426,,198.2766109042697,1478585.567644119,7535.208055116236,40637.0566778608,7091.98656216612,8161.30337324452,25383.7667424502,31760.6209028947,8876.4357749661,674.853729389622,837.8276400000003,3391.5132,230.0171995361328
334,ANZ_APT_PN_2,ANZ,APT,PN,2,FO,2019-07-01,61.3269,67.07686421981074,128.40376421981074,108.8915023803711,0.0,58.032,110.6478,45.36,-1.0,0.7382500022649765,,204.62845950656467,1170557.9610963908,5670.469073094428,38094.200783797205,6632.17252510097,7939.008775894409,23523.019482801803,29506.2071053588,8587.99367843837,648.027431907778,862.998973056951,3374.129679999989,154.2515023803711
335,ANZ_APT_PN_2,ANZ,APT,PN,2,FO,2019-08-01,101.0241,33.20581274075916,134.22991274075918,80.0,0.0,104.7402,55.7667,54.6165,-1.0,0.8099999874830246,,209.02564027574329,1133364.3334252834,5468.2015254748985,38746.9791898666,6663.61707423974,8011.54249198772,24071.8196236392,29885.3539893146,8861.625200552,633.939879040218,875.2994634355838,3355.35862,134.6165
336,ANZ_APT_PN_3,ANZ,APT,PN,3,GUM,2015-01-01,0.0,311.27306615060866,311.27306615060866,,,,,,,,,,,,39042.3268505593,8741.435902085508,9525.64896568037,20775.2419827935,31617.7394345573,7424.58741600207,955.4795299999988,729.71824,3279.14799,0.0
337,ANZ_APT_PN_3,ANZ,APT,PN,3,GUM,2015-02-01,0.0,156.86508896627873,156.86508896627873,,,,,,,,,,,,32622.7430477304,7702.10624243006,7981.975852784391,16938.660952516002,27172.175550815697,5450.567496914729,968.707219999999,713.8548,3283.47062,0.0
338,ANZ_APT_PN_3,ANZ,APT,PN,3,GUM,2015-03-01,0.0,274.95301499422834,274.95301499422834,,,,,,,,,,,,37066.3584923561,8528.62462578114,9173.95216609562,19363.7817004793,29534.4331679898,7531.92532436625,981.792149999999,698.160119999999,3287.75061,0.0
339,ANZ_APT_PN_3,ANZ,APT,PN,3,GUM,2015-04-01,0.0,294.74128856478404,294.74128856478404,,,,,,,,,,,,34382.015415391295,7659.8330450147305,8727.83794044919,17994.3444299274,27140.653366047,7241.362049344229,950.675439999999,727.0180799999989,3291.45496,0.0
340,ANZ_APT_PN_3,ANZ,APT,PN,3,GUM,2015-05-01,0.0,239.52584625520504,239.52584625520504,,,,,,,,,,,,34411.8245172414,7198.01419642975,8837.91571341536,18375.894607396298,27640.4335544311,6771.390962810339,827.6137799999989,847.850239999999,3295.11134,0.0
341,ANZ_APT_PN_3,ANZ,APT,PN,3,GUM,2015-06-01,0.0,280.32665792383943,280.32665792383943,,,,,,,,,,,,35125.1496740349,7064.93550174134,8978.20836111013,19082.0058111834,28434.8710262746,6690.2786477603,745.29153,928.0112399999988,3298.65579,0.0
342,ANZ_APT_PN_3,ANZ,APT,PN,3,GUM,2015-07-01,0.0,322.4918023287793,322.4918023287793,,,,,,,,,,,,33896.626559901204,6882.52861715919,8792.59905383538,18221.4988889066,27170.9074319775,6725.71912792369,715.66524,955.4795299999988,3302.19491,0.0
343,ANZ_APT_PN_3,ANZ,APT,PN,3,GUM,2015-08-01,0.0,412.34706369988436,412.34706369988436,,,,,,,,,,,,36275.243812118395,7153.590151595409,9285.93182750606,19835.721833016898,27861.5397901605,8413.70402195793,700.1073,968.707219999999,3306.01652,0.0
344,ANZ_APT_PN_3,ANZ,APT,PN,3,GUM,2015-09-01,0.0,357.3268218261039,357.3268218261039,,,,,,,,,,,,35884.242253666096,7197.61488564048,9052.13499519315,19634.4923728325,27155.671278639198,8728.57097502692,684.71487,981.792149999999,3309.80082,0.0
345,ANZ_APT_PN_3,ANZ,APT,PN,3,GUM,2015-10-01,0.0,297.87826518235414,297.87826518235414,,,,,,,,,,,,36752.8319917234,7246.95270919215,9341.25760977423,20164.621672757,28278.3189775475,8474.5130141759,713.01708,950.675439999999,3314.4166,0.0
346,ANZ_APT_PN_3,ANZ,APT,PN,3,GUM,2015-11-01,0.0,351.34176541025914,351.34176541025914,,,,,,,,,,,,42653.338512534,6929.96390465447,10158.1464143345,25565.228193545,33378.6713708973,9274.66714163675,831.52224,827.6137799999989,3321.88926,0.0
347,ANZ_APT_PN_3,ANZ,APT,PN,3,GUM,2015-12-01,0.0,310.1411400167063,310.1411400167063,,,,,,,,,,,,36691.796780951605,7049.67769841591,8726.72715828838,20915.3919242473,28561.7736650958,8130.02311585578,910.13949,745.29153,3327.9654600000013,0.0
