date,sku_wo_pkg,offtake_di,offtake_eib,offtake_il,sellin_eib,retailer_inv,sellout,sp_inv,sellin_di,isa,osa,price,price_krmb_per_ton_il,value_krmb_il,volume_ton_il,total_vol,if_vol,fo_vol,gum_vol,cl_vol,il_vol,0to6_month_population,6to12_month_population,12to36_month_population,sellin_il
2015-01-01,ANZ_KC_GT_2,0.0,1.2950191186204934e-10,1.2950191186204934e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4325551444285043e-11,-9.782016802398073e-12,3.355458312224693e-11,-1.3446285857435224e-10,-1.4413742952924653e-10,-2.7892720765513743e-13,1.30882470599621e-15,0.0,0.0,0.0
2015-01-01,ANZ_KC_GT_3,0.0,3.682662274801394e-11,3.682662274801394e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4325551444285043e-11,-9.782016802398073e-12,3.355458312224693e-11,-1.3446285857435224e-10,-1.4413742952924653e-10,-2.7892720765513743e-13,1.30882470599621e-15,0.0,0.0,0.0
2015-01-01,DE_APT_PF_1,0.0,-1.5878174056731485e-11,-1.5878174056731485e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4325551444285043e-11,-9.782016802398073e-12,3.355458312224693e-11,-1.3446285857435224e-10,-1.4413742952924653e-10,-2.7892720765513743e-13,1.30882470599621e-15,0.0,0.0,0.0
2015-01-01,DE_APT_PF_2,0.0,-6.607817582362935e-11,-6.607817582362935e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4325551444285043e-11,-9.782016802398073e-12,3.355458312224693e-11,-1.3446285857435224e-10,-1.4413742952924653e-10,-2.7892720765513743e-13,1.30882470599621e-15,0.0,0.0,0.0
2015-01-01,DE_APT_PF_PRE,0.0,-4.161024779951575e-11,-4.161024779951575e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4325551444285043e-11,-9.782016802398073e-12,3.355458312224693e-11,-1.3446285857435224e-10,-1.4413742952924653e-10,-2.7892720765513743e-13,1.30882470599621e-15,0.0,0.0,0.0
2015-01-01,DE_APT_PN_1,0.0,-1.359740477521776e-10,-1.359740477521776e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4325551444285043e-11,-9.782016802398073e-12,3.355458312224693e-11,-1.3446285857435224e-10,-1.4413742952924653e-10,-2.7892720765513743e-13,1.30882470599621e-15,0.0,0.0,0.0
2015-01-01,DE_APT_PN_2,0.0,6.260896939078818e-11,6.260896939078818e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4325551444285043e-11,-9.782016802398073e-12,3.355458312224693e-11,-1.3446285857435224e-10,-1.4413742952924653e-10,-2.7892720765513743e-13,1.30882470599621e-15,0.0,0.0,0.0
2015-01-01,DE_APT_PN_3,0.0,-1.0279398260230284e-10,-1.0279398260230284e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4325551444285043e-11,-9.782016802398073e-12,3.355458312224693e-11,-1.3446285857435224e-10,-1.4413742952924653e-10,-2.7892720765513743e-13,1.30882470599621e-15,0.0,0.0,0.0
2015-01-01,DE_APT_PN_4,0.0,-6.824264356776764e-11,-6.824264356776764e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4325551444285043e-11,-9.782016802398073e-12,3.355458312224693e-11,-1.3446285857435224e-10,-1.4413742952924653e-10,-2.7892720765513743e-13,1.30882470599621e-15,0.0,0.0,0.0
2015-01-01,DE_APT_PN_5,0.0,1.9355261188665383e-11,1.9355261188665383e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4325551444285043e-11,-9.782016802398073e-12,3.355458312224693e-11,-1.3446285857435224e-10,-1.4413742952924653e-10,-2.7892720765513743e-13,1.30882470599621e-15,0.0,0.0,0.0
2015-01-01,DE_APT_PN_PRE,0.0,-1.94326842381699e-10,-1.94326842381699e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4325551444285043e-11,-9.782016802398073e-12,3.355458312224693e-11,-1.3446285857435224e-10,-1.4413742952924653e-10,-2.7892720765513743e-13,1.30882470599621e-15,0.0,0.0,0.0
2015-01-01,NL_NC_PN_1,0.0,8.039985799870458e-11,8.039985799870458e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4325551444285043e-11,-9.782016802398073e-12,3.355458312224693e-11,-1.3446285857435224e-10,-1.4413742952924653e-10,-2.7892720765513743e-13,1.30882470599621e-15,0.0,0.0,0.0
