date,sku_wo_pkg,offtake_di,offtake_eib,offtake_il,sellin_eib,retailer_inv,sellout,sp_inv,sellin_di,isa,osa,price,price_krmb_per_ton_il,value_krmb_il,volume_ton_il,total_vol,if_vol,fo_vol,gum_vol,cl_vol,il_vol,0to6_month_population,6to12_month_population,12to36_month_population,sellin_il
2015-01-01,UK_APT_PN_1,0.0,1.3440768498185207e-09,1.3440768498185207e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.5930286180228e-07,-8.550887287128717e-08,3.196291800122708e-07,-2.7934984245803207e-06,-4.557299689622596e-06,-2.0709194359369576e-09,1.2505552149377763e-12,0.0,0.0,0.0
2015-01-01,UK_APT_PN_2,0.0,-1.312159270128177e-09,-1.312159270128177e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.5930286180228e-07,-8.550887287128717e-08,3.196291800122708e-07,-2.7934984245803207e-06,-4.557299689622596e-06,-2.0709194359369576e-09,1.2505552149377763e-12,0.0,0.0,0.0
2015-01-01,UK_APT_PN_3,0.0,2.2074004846217576e-08,2.2074004846217576e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.5930286180228e-07,-8.550887287128717e-08,3.196291800122708e-07,-2.7934984245803207e-06,-4.557299689622596e-06,-2.0709194359369576e-09,1.2505552149377763e-12,0.0,0.0,0.0
2015-01-01,UK_APT_PN_4,0.0,4.054155056110176e-08,4.054155056110176e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.5930286180228e-07,-8.550887287128717e-08,3.196291800122708e-07,-2.7934984245803207e-06,-4.557299689622596e-06,-2.0709194359369576e-09,1.2505552149377763e-12,0.0,0.0,0.0
2015-01-01,UK_C&G_C&G_1,0.0,8.480895985485404e-10,8.480895985485404e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.5930286180228e-07,-8.550887287128717e-08,3.196291800122708e-07,-2.7934984245803207e-06,-4.557299689622596e-06,-2.0709194359369576e-09,1.2505552149377763e-12,0.0,0.0,0.0
2015-01-01,UK_C&G_C&G_2,0.0,-2.1800872218591394e-10,-2.1800872218591394e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.5930286180228e-07,-8.550887287128717e-08,3.196291800122708e-07,-2.7934984245803207e-06,-4.557299689622596e-06,-2.0709194359369576e-09,1.2505552149377763e-12,0.0,0.0,0.0
2015-01-01,UK_C&G_C&G_3,0.0,4.856417490373133e-09,4.856417490373133e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.5930286180228e-07,-8.550887287128717e-08,3.196291800122708e-07,-2.7934984245803207e-06,-4.557299689622596e-06,-2.0709194359369576e-09,1.2505552149377763e-12,0.0,0.0,0.0
2015-01-01,UK_C&G_C&G_4,0.0,-1.2722054520963866e-08,-1.2722054520963866e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.5930286180228e-07,-8.550887287128717e-08,3.196291800122708e-07,-2.7934984245803207e-06,-4.557299689622596e-06,-2.0709194359369576e-09,1.2505552149377763e-12,0.0,0.0,0.0
2015-02-01,ANZ_APT_PF_1,0.0,4.530786412715315e-09,4.530786412715315e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2696003725286573e-06,-4.3006002670153975e-07,2.1560936147579923e-07,-2.516000677132979e-06,-8.156966941896826e-07,8.527058525942266e-08,9.094947017729282e-13,0.0,0.0,0.0
2015-02-01,ANZ_APT_PF_2,0.0,-4.936570263680551e-09,-4.936570263680551e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2696003725286573e-06,-4.3006002670153975e-07,2.1560936147579923e-07,-2.516000677132979e-06,-8.156966941896826e-07,8.527058525942266e-08,9.094947017729282e-13,0.0,0.0,0.0
2015-02-01,ANZ_APT_PF_3,0.0,-2.7597266694101563e-09,-2.7597266694101563e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2696003725286573e-06,-4.3006002670153975e-07,2.1560936147579923e-07,-2.516000677132979e-06,-8.156966941896826e-07,8.527058525942266e-08,9.094947017729282e-13,0.0,0.0,0.0
2015-02-01,ANZ_APT_PF_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2696003725286573e-06,-4.3006002670153975e-07,2.1560936147579923e-07,-2.516000677132979e-06,-8.156966941896826e-07,8.527058525942266e-08,9.094947017729282e-13,0.0,0.0,0.0
2015-02-01,ANZ_APT_PN_1,0.0,4.90126694785431e-09,4.90126694785431e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2696003725286573e-06,-4.3006002670153975e-07,2.1560936147579923e-07,-2.516000677132979e-06,-8.156966941896826e-07,8.527058525942266e-08,9.094947017729282e-13,0.0,0.0,0.0
2015-02-01,ANZ_APT_PN_2,0.0,-1.7489298897999106e-09,-1.7489298897999106e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2696003725286573e-06,-4.3006002670153975e-07,2.1560936147579923e-07,-2.516000677132979e-06,-8.156966941896826e-07,8.527058525942266e-08,9.094947017729282e-13,0.0,0.0,0.0
2015-02-01,ANZ_APT_PN_3,0.0,3.372124979250657e-08,3.372124979250657e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2696003725286573e-06,-4.3006002670153975e-07,2.1560936147579923e-07,-2.516000677132979e-06,-8.156966941896826e-07,8.527058525942266e-08,9.094947017729282e-13,0.0,0.0,0.0
2015-02-01,ANZ_APT_PN_4,0.0,2.218058625658159e-09,2.218058625658159e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2696003725286573e-06,-4.3006002670153975e-07,2.1560936147579923e-07,-2.516000677132979e-06,-8.156966941896826e-07,8.527058525942266e-08,9.094947017729282e-13,0.0,0.0,0.0
2015-02-01,ANZ_KC_GD_1,0.0,2.8304576460413955e-09,2.8304576460413955e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2696003725286573e-06,-4.3006002670153975e-07,2.1560936147579923e-07,-2.516000677132979e-06,-8.156966941896826e-07,8.527058525942266e-08,9.094947017729282e-13,0.0,0.0,0.0
2015-02-01,ANZ_KC_GD_2,0.0,-2.8953301978162926e-09,-2.8953301978162926e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2696003725286573e-06,-4.3006002670153975e-07,2.1560936147579923e-07,-2.516000677132979e-06,-8.156966941896826e-07,8.527058525942266e-08,9.094947017729282e-13,0.0,0.0,0.0
2015-02-01,ANZ_KC_GD_3,0.0,3.0454714305960806e-09,3.0454714305960806e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2696003725286573e-06,-4.3006002670153975e-07,2.1560936147579923e-07,-2.516000677132979e-06,-8.156966941896826e-07,8.527058525942266e-08,9.094947017729282e-13,0.0,0.0,0.0
2015-02-01,ANZ_KC_GD_4,0.0,-3.042970320166205e-09,-3.042970320166205e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2696003725286573e-06,-4.3006002670153975e-07,2.1560936147579923e-07,-2.516000677132979e-06,-8.156966941896826e-07,8.527058525942266e-08,9.094947017729282e-13,0.0,0.0,0.0
