sku_wo_pkg,country,brand,tier,stage,stage_3f,date,offtake_di,offtake_eib,offtake_il,sellin_eib,retailer_inv,sellout,sp_inv,sellin_di,isa,osa,price,price_krmb_per_ton_il,value_krmb_il,volume_ton_il,total_vol,if_vol,fo_vol,gum_vol,cl_vol,il_vol,0to6_month_population,6to12_month_population,12to36_month_population,sellin_il
ANZ_APT_PF_1,ANZ,APT,PF,1,IF,2015/1/1,0,17.80676489,17.80676489,0,,0,,0,,,257.0277231,,,,39042.32685,8741.435902,9525.648966,20775.24198,31617.73943,7424.587416,955.47953,729.71824,3279.14799,0
ANZ_APT_PF_2,ANZ,APT,PF,2,FO,2015/1/1,0,19.50152536,19.50152536,0,,0,,0,,,216.44389,,,,39042.32685,8741.435902,9525.648966,20775.24198,31617.73943,7424.587416,955.47953,729.71824,3279.14799,0
ANZ_APT_PF_3,ANZ,APT,PF,3,GUM,2015/1/1,0,47.62756034,47.62756034,0,,0,,0,,,206.2052393,,,,39042.32685,8741.435902,9525.648966,20775.24198,31617.73943,7424.587416,955.47953,729.71824,3279.14799,0
ANZ_APT_PF_4,ANZ,APT,PF,4,GUM,2015/1/1,0,0.622308488,0.622308488,0,,0,,0,,,213.2444444,,,,39042.32685,8741.435902,9525.648966,20775.24198,31617.73943,7424.587416,955.47953,729.71824,3279.14799,0
ANZ_APT_PN_1,ANZ,APT,PN,1,IF,2015/1/1,0,96.90118094,96.90118094,0,,0,,0,,,205.8188125,,,,39042.32685,8741.435902,9525.648966,20775.24198,31617.73943,7424.587416,955.47953,729.71824,3279.14799,0
ANZ_APT_PN_2,ANZ,APT,PN,2,FO,2015/1/1,0,116.1793686,116.1793686,0,,0,,0,,,208.6722711,,,,39042.32685,8741.435902,9525.648966,20775.24198,31617.73943,7424.587416,955.47953,729.71824,3279.14799,0
ANZ_APT_PN_3,ANZ,APT,PN,3,GUM,2015/1/1,0,311.2730662,311.2730662,0,,0,,0,,,174.9895023,,,,39042.32685,8741.435902,9525.648966,20775.24198,31617.73943,7424.587416,955.47953,729.71824,3279.14799,0
ANZ_APT_PN_4,ANZ,APT,PN,4,GUM,2015/1/1,0,122.0373789,122.0373789,0,,0,,0,,,197.1440062,,,,39042.32685,8741.435902,9525.648966,20775.24198,31617.73943,7424.587416,955.47953,729.71824,3279.14799,0
ANZ_KC_GD_1,ANZ,KC,GD,1,IF,2015/1/1,0,18.46045901,18.46045901,0,,0,,0,,,215.0242729,,,,39042.32685,8741.435902,9525.648966,20775.24198,31617.73943,7424.587416,955.47953,729.71824,3279.14799,0
ANZ_KC_GD_2,ANZ,KC,GD,2,FO,2015/1/1,0,26.01782729,26.01782729,0,,0,,0,,,209.4624746,,,,39042.32685,8741.435902,9525.648966,20775.24198,31617.73943,7424.587416,955.47953,729.71824,3279.14799,0
ANZ_KC_GD_3,ANZ,KC,GD,3,GUM,2015/1/1,0,82.53485883,82.53485883,0,,0,,0,,,187.5230577,,,,39042.32685,8741.435902,9525.648966,20775.24198,31617.73943,7424.587416,955.47953,729.71824,3279.14799,0
ANZ_KC_GD_4,ANZ,KC,GD,4,GUM,2015/1/1,0,37.27489396,37.27489396,0,,0,,0,,,205.9464263,,,,39042.32685,8741.435902,9525.648966,20775.24198,31617.73943,7424.587416,955.47953,729.71824,3279.14799,0
ANZ_KC_GT_1,ANZ,KC,GT,1,IF,2015/1/1,0,15.74285734,15.74285734,0,,0,,0,,,318.0763278,,,,39042.32685,8741.435902,9525.648966,20775.24198,31617.73943,7424.587416,955.47953,729.71824,3279.14799,0
ANZ_KC_GT_2,ANZ,KC,GT,2,FO,2015/1/1,0,35.14221161,35.14221161,0,,0,,0,,,304.6739899,,,,39042.32685,8741.435902,9525.648966,20775.24198,31617.73943,7424.587416,955.47953,729.71824,3279.14799,0
ANZ_KC_GT_3,ANZ,KC,GT,3,GUM,2015/1/1,0,17.66342017,17.66342017,0,,0,,0,,,311.9490378,,,,39042.32685,8741.435902,9525.648966,20775.24198,31617.73943,7424.587416,955.47953,729.71824,3279.14799,0
DE_APT_PF_1,DE,APT,PF,1,IF,2015/1/1,0,5.646287121,5.646287121,0,,0,,0,,,279.9707296,,,,39042.32685,8741.435902,9525.648966,20775.24198,31617.73943,7424.587416,955.47953,729.71824,3279.14799,0
DE_APT_PF_2,DE,APT,PF,2,FO,2015/1/1,0,19.03098457,19.03098457,0,,0,,0,,,260.3849624,,,,39042.32685,8741.435902,9525.648966,20775.24198,31617.73943,7424.587416,955.47953,729.71824,3279.14799,0
DE_APT_PF_PRE,DE,APT,PF,PRE,IF,2015/1/1,0,8.360268444,8.360268444,0,,0,,0,,,281.4867972,,,,39042.32685,8741.435902,9525.648966,20775.24198,31617.73943,7424.587416,955.47953,729.71824,3279.14799,0
DE_APT_PN_1,DE,APT,PN,1,IF,2015/1/1,0,177.8702499,177.8702499,0,,0,,0,,,231.1564574,,,,39042.32685,8741.435902,9525.648966,20775.24198,31617.73943,7424.587416,955.47953,729.71824,3279.14799,0
DE_APT_PN_2,DE,APT,PN,2,FO,2015/1/1,0,218.1335148,218.1335148,0,,0,,0,,,232.6801618,,,,39042.32685,8741.435902,9525.648966,20775.24198,31617.73943,7424.587416,955.47953,729.71824,3279.14799,0
DE_APT_PN_3,DE,APT,PN,3,FO,2015/1/1,0,215.4793064,215.4793064,0,,0,,0,,,230.2477916,,,,39042.32685,8741.435902,9525.648966,20775.24198,31617.73943,7424.587416,955.47953,729.71824,3279.14799,0
DE_APT_PN_4,DE,APT,PN,4,GUM,2015/1/1,0,208.3846156,208.3846156,0,,0,,0,,,273.2154201,,,,39042.32685,8741.435902,9525.648966,20775.24198,31617.73943,7424.587416,955.47953,729.71824,3279.14799,0
DE_APT_PN_5,DE,APT,PN,5,GUM,2015/1/1,0,231.2017226,231.2017226,0,,0,,0,,,270.1932861,,,,39042.32685,8741.435902,9525.648966,20775.24198,31617.73943,7424.587416,955.47953,729.71824,3279.14799,0
DE_APT_PN_PRE,DE,APT,PN,PRE,IF,2015/1/1,0,171.9907735,171.9907735,0,,0,,0,,,242.4903802,,,,39042.32685,8741.435902,9525.648966,20775.24198,31617.73943,7424.587416,955.47953,729.71824,3279.14799,0
NL_NC_PN_1,NL,NC,PN,1,IF,2015/1/1,0,379.5987592,379.5987592,0,,0,,0,,,195.7902934,,,,39042.32685,8741.435902,9525.648966,20775.24198,31617.73943,7424.587416,955.47953,729.71824,3279.14799,0
NL_NC_PN_2,NL,NC,PN,2,FO,2015/1/1,0,348.1659985,348.1659985,0,,0,,0,,,203.4102561,,,,39042.32685,8741.435902,9525.648966,20775.24198,31617.73943,7424.587416,955.47953,729.71824,3279.14799,0
NL_NC_PN_3,NL,NC,PN,3,FO,2015/1/1,0,308.0696731,308.0696731,0,,0,,0,,,196.8756357,,,,39042.32685,8741.435902,9525.648966,20775.24198,31617.73943,7424.587416,955.47953,729.71824,3279.14799,0
NL_NC_PN_4,NL,NC,PN,4,GUM,2015/1/1,0,507.9644264,507.9644264,0,,0,,0,,,197.0750514,,,,39042.32685,8741.435902,9525.648966,20775.24198,31617.73943,7424.587416,955.47953,729.71824,3279.14799,0
NL_NC_PN_5,NL,NC,PN,5,GUM,2015/1/1,0,303.3221026,303.3221026,0,,0,,0,,,217.7445746,,,,39042.32685,8741.435902,9525.648966,20775.24198,31617.73943,7424.587416,955.47953,729.71824,3279.14799,0
NL_NC_PN_6,NL,NC,PN,6,GUM,2015/1/1,0,17.23676821,17.23676821,0,,0,,0,,,236.7694676,,,,39042.32685,8741.435902,9525.648966,20775.24198,31617.73943,7424.587416,955.47953,729.71824,3279.14799,0
UK_APT_PF_1,UK,APT,PF,1,IF,2015/1/1,0,0,0,0,,0,,0,,,0,,,,39042.32685,8741.435902,9525.648966,20775.24198,31617.73943,7424.587416,955.47953,729.71824,3279.14799,0
UK_APT_PF_2,UK,APT,PF,2,FO,2015/1/1,0,0,0,0,,0,,0,,,0,,,,39042.32685,8741.435902,9525.648966,20775.24198,31617.73943,7424.587416,955.47953,729.71824,3279.14799,0
UK_APT_PF_3,UK,APT,PF,3,GUM,2015/1/1,0,0,0,0,,0,,0,,,0,,,,39042.32685,8741.435902,9525.648966,20775.24198,31617.73943,7424.587416,955.47953,729.71824,3279.14799,0
UK_APT_PN_1,UK,APT,PN,1,IF,2015/1/1,0,107.0878088,107.0878088,0,,0,,0,,,190.5153302,,,,39042.32685,8741.435902,9525.648966,20775.24198,31617.73943,7424.587416,955.47953,729.71824,3279.14799,0
UK_APT_PN_2,UK,APT,PN,2,FO,2015/1/1,0,88.12642529,88.12642529,0,,0,,0,,,192.3224919,,,,39042.32685,8741.435902,9525.648966,20775.24198,31617.73943,7424.587416,955.47953,729.71824,3279.14799,0
UK_APT_PN_3,UK,APT,PN,3,GUM,2015/1/1,0,146.4331136,146.4331136,0,,0,,0,,,184.9182416,,,,39042.32685,8741.435902,9525.648966,20775.24198,31617.73943,7424.587416,955.47953,729.71824,3279.14799,0
UK_APT_PN_4,UK,APT,PN,4,GUM,2015/1/1,0,124.9849835,124.9849835,0,,0,,0,,,186.0946779,,,,39042.32685,8741.435902,9525.648966,20775.24198,31617.73943,7424.587416,955.47953,729.71824,3279.14799,0
UK_C&G_C&G_1,UK,C&G,C&G,1,IF,2015/1/1,0,68.02884614,68.02884614,0,,0,,0,,,172.2761004,,,,39042.32685,8741.435902,9525.648966,20775.24198,31617.73943,7424.587416,955.47953,729.71824,3279.14799,0
UK_C&G_C&G_2,UK,C&G,C&G,2,FO,2015/1/1,0,50.37608185,50.37608185,0,,0,,0,,,170.7370525,,,,39042.32685,8741.435902,9525.648966,20775.24198,31617.73943,7424.587416,955.47953,729.71824,3279.14799,0
UK_C&G_C&G_3,UK,C&G,C&G,3,GUM,2015/1/1,0,99.30158968,99.30158968,0,,0,,0,,,159.0819564,,,,39042.32685,8741.435902,9525.648966,20775.24198,31617.73943,7424.587416,955.47953,729.71824,3279.14799,0
UK_C&G_C&G_4,UK,C&G,C&G,4,GUM,2015/1/1,0,102.9795409,102.9795409,0,,0,,0,,,176.1211243,,,,39042.32685,8741.435902,9525.648966,20775.24198,31617.73943,7424.587416,955.47953,729.71824,3279.14799,0
ANZ_APT_PF_1,ANZ,APT,PF,1,IF,2015/2/1,0,26.27708428,26.27708428,0,,0,,0,,,250.9216636,,,,32622.74305,7702.106242,7981.975853,16938.66095,27172.17555,5450.567497,968.70722,713.8548,3283.47062,0
ANZ_APT_PF_2,ANZ,APT,PF,2,FO,2015/2/1,0,23.28406291,23.28406291,0,,0,,0,,,239.5324738,,,,32622.74305,7702.106242,7981.975853,16938.66095,27172.17555,5450.567497,968.70722,713.8548,3283.47062,0
ANZ_APT_PF_3,ANZ,APT,PF,3,GUM,2015/2/1,0,28.30607729,28.30607729,0,,0,,0,,,196.4204748,,,,32622.74305,7702.106242,7981.975853,16938.66095,27172.17555,5450.567497,968.70722,713.8548,3283.47062,0
ANZ_APT_PF_4,ANZ,APT,PF,4,GUM,2015/2/1,0,0,0,0,,0,,0,,,0,,,,32622.74305,7702.106242,7981.975853,16938.66095,27172.17555,5450.567497,968.70722,713.8548,3283.47062,0
ANZ_APT_PN_1,ANZ,APT,PN,1,IF,2015/2/1,0,66.54921438,66.54921438,0,,0,,0,,,205.7492565,,,,32622.74305,7702.106242,7981.975853,16938.66095,27172.17555,5450.567497,968.70722,713.8548,3283.47062,0
ANZ_APT_PN_2,ANZ,APT,PN,2,FO,2015/2/1,0,64.48978051,64.48978051,0,,0,,0,,,208.1420321,,,,32622.74305,7702.106242,7981.975853,16938.66095,27172.17555,5450.567497,968.70722,713.8548,3283.47062,0
ANZ_APT_PN_3,ANZ,APT,PN,3,GUM,2015/2/1,0,156.865089,156.865089,0,,0,,0,,,173.597141,,,,32622.74305,7702.106242,7981.975853,16938.66095,27172.17555,5450.567497,968.70722,713.8548,3283.47062,0
ANZ_APT_PN_4,ANZ,APT,PN,4,GUM,2015/2/1,0,86.86496158,86.86496158,0,,0,,0,,,190.0142959,,,,32622.74305,7702.106242,7981.975853,16938.66095,27172.17555,5450.567497,968.70722,713.8548,3283.47062,0
ANZ_KC_GD_1,ANZ,KC,GD,1,IF,2015/2/1,0,16.16349996,16.16349996,0,,0,,0,,,212.5142406,,,,32622.74305,7702.106242,7981.975853,16938.66095,27172.17555,5450.567497,968.70722,713.8548,3283.47062,0
ANZ_KC_GD_2,ANZ,KC,GD,2,FO,2015/2/1,0,16.27640298,16.27640298,0,,0,,0,,,208.1279069,,,,32622.74305,7702.106242,7981.975853,16938.66095,27172.17555,5450.567497,968.70722,713.8548,3283.47062,0
ANZ_KC_GD_3,ANZ,KC,GD,3,GUM,2015/2/1,0,53.49757328,53.49757328,0,,0,,0,,,184.8183442,,,,32622.74305,7702.106242,7981.975853,16938.66095,27172.17555,5450.567497,968.70722,713.8548,3283.47062,0
ANZ_KC_GD_4,ANZ,KC,GD,4,GUM,2015/2/1,0,35.13480319,35.13480319,0,,0,,0,,,192.4092756,,,,32622.74305,7702.106242,7981.975853,16938.66095,27172.17555,5450.567497,968.70722,713.8548,3283.47062,0
ANZ_KC_GT_1,ANZ,KC,GT,1,IF,2015/2/1,0,10.82305561,10.82305561,0,,0,,0,,,313.5559547,,,,32622.74305,7702.106242,7981.975853,16938.66095,27172.17555,5450.567497,968.70722,713.8548,3283.47062,0
ANZ_KC_GT_2,ANZ,KC,GT,2,FO,2015/2/1,0,26.99888017,26.99888017,0,,0,,0,,,299.6577945,,,,32622.74305,7702.106242,7981.975853,16938.66095,27172.17555,5450.567497,968.70722,713.8548,3283.47062,0
ANZ_KC_GT_3,ANZ,KC,GT,3,GUM,2015/2/1,0,29.89698889,29.89698889,0,,0,,0,,,304.0802416,,,,32622.74305,7702.106242,7981.975853,16938.66095,27172.17555,5450.567497,968.70722,713.8548,3283.47062,0
DE_APT_PF_1,DE,APT,PF,1,IF,2015/2/1,0,6.610658199,6.610658199,0,,0,,0,,,282.8518863,,,,32622.74305,7702.106242,7981.975853,16938.66095,27172.17555,5450.567497,968.70722,713.8548,3283.47062,0
DE_APT_PF_2,DE,APT,PF,2,FO,2015/2/1,0,13.4254579,13.4254579,0,,0,,0,,,268.3084838,,,,32622.74305,7702.106242,7981.975853,16938.66095,27172.17555,5450.567497,968.70722,713.8548,3283.47062,0
DE_APT_PF_PRE,DE,APT,PF,PRE,IF,2015/2/1,0,7.168018255,7.168018255,0,,0,,0,,,280.3879479,,,,32622.74305,7702.106242,7981.975853,16938.66095,27172.17555,5450.567497,968.70722,713.8548,3283.47062,0
DE_APT_PN_1,DE,APT,PN,1,IF,2015/2/1,0,134.823464,134.823464,0,,0,,0,,,236.2763252,,,,32622.74305,7702.106242,7981.975853,16938.66095,27172.17555,5450.567497,968.70722,713.8548,3283.47062,0
DE_APT_PN_2,DE,APT,PN,2,FO,2015/2/1,0,169.3239809,169.3239809,0,,0,,0,,,237.9680326,,,,32622.74305,7702.106242,7981.975853,16938.66095,27172.17555,5450.567497,968.70722,713.8548,3283.47062,0
DE_APT_PN_3,DE,APT,PN,3,FO,2015/2/1,0,183.52458,183.52458,0,,0,,0,,,234.9847259,,,,32622.74305,7702.106242,7981.975853,16938.66095,27172.17555,5450.567497,968.70722,713.8548,3283.47062,0
DE_APT_PN_4,DE,APT,PN,4,GUM,2015/2/1,0,183.6669323,183.6669323,0,,0,,0,,,270.4842392,,,,32622.74305,7702.106242,7981.975853,16938.66095,27172.17555,5450.567497,968.70722,713.8548,3283.47062,0
DE_APT_PN_5,DE,APT,PN,5,GUM,2015/2/1,0,209.6511809,209.6511809,0,,0,,0,,,273.203884,,,,32622.74305,7702.106242,7981.975853,16938.66095,27172.17555,5450.567497,968.70722,713.8548,3283.47062,0
DE_APT_PN_PRE,DE,APT,PN,PRE,IF,2015/2/1,0,127.9702029,127.9702029,0,,0,,0,,,247.1751312,,,,32622.74305,7702.106242,7981.975853,16938.66095,27172.17555,5450.567497,968.70722,713.8548,3283.47062,0
NL_NC_PN_1,NL,NC,PN,1,IF,2015/2/1,0,260.5110678,260.5110678,0,,0,,0,,,197.2124395,,,,32622.74305,7702.106242,7981.975853,16938.66095,27172.17555,5450.567497,968.70722,713.8548,3283.47062,0
NL_NC_PN_2,NL,NC,PN,2,FO,2015/2/1,0,240.7668614,240.7668614,0,,0,,0,,,205.3345512,,,,32622.74305,7702.106242,7981.975853,16938.66095,27172.17555,5450.567497,968.70722,713.8548,3283.47062,0
NL_NC_PN_3,NL,NC,PN,3,FO,2015/2/1,0,237.5616886,237.5616886,0,,0,,0,,,198.0656349,,,,32622.74305,7702.106242,7981.975853,16938.66095,27172.17555,5450.567497,968.70722,713.8548,3283.47062,0
NL_NC_PN_4,NL,NC,PN,4,GUM,2015/2/1,0,343.5389697,343.5389697,0,,0,,0,,,198.0108742,,,,32622.74305,7702.106242,7981.975853,16938.66095,27172.17555,5450.567497,968.70722,713.8548,3283.47062,0
NL_NC_PN_5,NL,NC,PN,5,GUM,2015/2/1,0,211.7171956,211.7171956,0,,0,,0,,,217.584543,,,,32622.74305,7702.106242,7981.975853,16938.66095,27172.17555,5450.567497,968.70722,713.8548,3283.47062,0
NL_NC_PN_6,NL,NC,PN,6,GUM,2015/2/1,0,10.77924747,10.77924747,0,,0,,0,,,247.9245722,,,,32622.74305,7702.106242,7981.975853,16938.66095,27172.17555,5450.567497,968.70722,713.8548,3283.47062,0
UK_APT_PF_1,UK,APT,PF,1,IF,2015/2/1,0,0,0,0,,0,,0,,,0,,,,32622.74305,7702.106242,7981.975853,16938.66095,27172.17555,5450.567497,968.70722,713.8548,3283.47062,0
UK_APT_PF_2,UK,APT,PF,2,FO,2015/2/1,0,0,0,0,,0,,0,,,0,,,,32622.74305,7702.106242,7981.975853,16938.66095,27172.17555,5450.567497,968.70722,713.8548,3283.47062,0
UK_APT_PF_3,UK,APT,PF,3,GUM,2015/2/1,0,0,0,0,,0,,0,,,0,,,,32622.74305,7702.106242,7981.975853,16938.66095,27172.17555,5450.567497,968.70722,713.8548,3283.47062,0
UK_APT_PN_1,UK,APT,PN,1,IF,2015/2/1,0,99.79483052,99.79483052,0,,0,,0,,,193.0243552,,,,32622.74305,7702.106242,7981.975853,16938.66095,27172.17555,5450.567497,968.70722,713.8548,3283.47062,0
UK_APT_PN_2,UK,APT,PN,2,FO,2015/2/1,0,78.0589027,78.0589027,0,,0,,0,,,195.8621322,,,,32622.74305,7702.106242,7981.975853,16938.66095,27172.17555,5450.567497,968.70722,713.8548,3283.47062,0
UK_APT_PN_3,UK,APT,PN,3,GUM,2015/2/1,0,146.1522498,146.1522498,0,,0,,0,,,188.4422498,,,,32622.74305,7702.106242,7981.975853,16938.66095,27172.17555,5450.567497,968.70722,713.8548,3283.47062,0
UK_APT_PN_4,UK,APT,PN,4,GUM,2015/2/1,0,63.27424616,63.27424616,0,,0,,0,,,194.7948984,,,,32622.74305,7702.106242,7981.975853,16938.66095,27172.17555,5450.567497,968.70722,713.8548,3283.47062,0
UK_C&G_C&G_1,UK,C&G,C&G,1,IF,2015/2/1,0,50.7941144,50.7941144,0,,0,,0,,,171.7354447,,,,32622.74305,7702.106242,7981.975853,16938.66095,27172.17555,5450.567497,968.70722,713.8548,3283.47062,0
UK_C&G_C&G_2,UK,C&G,C&G,2,FO,2015/2/1,0,42.47657215,42.47657215,0,,0,,0,,,170.80134,,,,32622.74305,7702.106242,7981.975853,16938.66095,27172.17555,5450.567497,968.70722,713.8548,3283.47062,0
UK_C&G_C&G_3,UK,C&G,C&G,3,GUM,2015/2/1,0,56.88151282,56.88151282,0,,0,,0,,,166.2143812,,,,32622.74305,7702.106242,7981.975853,16938.66095,27172.17555,5450.567497,968.70722,713.8548,3283.47062,0
UK_C&G_C&G_4,UK,C&G,C&G,4,GUM,2015/2/1,0,65.00080571,65.00080571,0,,0,,0,,,174.3112928,,,,32622.74305,7702.106242,7981.975853,16938.66095,27172.17555,5450.567497,968.70722,713.8548,3283.47062,0
ANZ_APT_PF_1,ANZ,APT,PF,1,IF,2015/3/1,0,17.7814714,17.7814714,0,,0,,0,,,232.961363,,,,37066.35849,8528.624626,9173.952166,19363.7817,29534.43317,7531.925324,981.79215,698.16012,3287.75061,0
ANZ_APT_PF_2,ANZ,APT,PF,2,FO,2015/3/1,0,17.694009,17.694009,0,,0,,0,,,227.0520245,,,,37066.35849,8528.624626,9173.952166,19363.7817,29534.43317,7531.925324,981.79215,698.16012,3287.75061,0
ANZ_APT_PF_3,ANZ,APT,PF,3,GUM,2015/3/1,0,42.05028985,42.05028985,0,,0,,0,,,203.3229616,,,,37066.35849,8528.624626,9173.952166,19363.7817,29534.43317,7531.925324,981.79215,698.16012,3287.75061,0
ANZ_APT_PF_4,ANZ,APT,PF,4,GUM,2015/3/1,0,0.023551595,0.023551595,0,,0,,0,,,213.2444444,,,,37066.35849,8528.624626,9173.952166,19363.7817,29534.43317,7531.925324,981.79215,698.16012,3287.75061,0
ANZ_APT_PN_1,ANZ,APT,PN,1,IF,2015/3/1,0,110.4595683,110.4595683,0,,0,,0,,,220.2151994,,,,37066.35849,8528.624626,9173.952166,19363.7817,29534.43317,7531.925324,981.79215,698.16012,3287.75061,0
ANZ_APT_PN_2,ANZ,APT,PN,2,FO,2015/3/1,0,127.8707192,127.8707192,0,,0,,0,,,221.2450067,,,,37066.35849,8528.624626,9173.952166,19363.7817,29534.43317,7531.925324,981.79215,698.16012,3287.75061,0
ANZ_APT_PN_3,ANZ,APT,PN,3,GUM,2015/3/1,0,274.953015,274.953015,0,,0,,0,,,184.6764559,,,,37066.35849,8528.624626,9173.952166,19363.7817,29534.43317,7531.925324,981.79215,698.16012,3287.75061,0
ANZ_APT_PN_4,ANZ,APT,PN,4,GUM,2015/3/1,0,150.1353467,150.1353467,0,,0,,0,,,198.5396327,,,,37066.35849,8528.624626,9173.952166,19363.7817,29534.43317,7531.925324,981.79215,698.16012,3287.75061,0
ANZ_KC_GD_1,ANZ,KC,GD,1,IF,2015/3/1,0,22.2527494,22.2527494,0,,0,,0,,,218.6188468,,,,37066.35849,8528.624626,9173.952166,19363.7817,29534.43317,7531.925324,981.79215,698.16012,3287.75061,0
ANZ_KC_GD_2,ANZ,KC,GD,2,FO,2015/3/1,0,22.11788716,22.11788716,0,,0,,0,,,213.2907001,,,,37066.35849,8528.624626,9173.952166,19363.7817,29534.43317,7531.925324,981.79215,698.16012,3287.75061,0
ANZ_KC_GD_3,ANZ,KC,GD,3,GUM,2015/3/1,0,78.52379232,78.52379232,0,,0,,0,,,190.9228906,,,,37066.35849,8528.624626,9173.952166,19363.7817,29534.43317,7531.925324,981.79215,698.16012,3287.75061,0
ANZ_KC_GD_4,ANZ,KC,GD,4,GUM,2015/3/1,0,55.10000155,55.10000155,0,,0,,0,,,200.9069235,,,,37066.35849,8528.624626,9173.952166,19363.7817,29534.43317,7531.925324,981.79215,698.16012,3287.75061,0
ANZ_KC_GT_1,ANZ,KC,GT,1,IF,2015/3/1,0,21.862358,21.862358,0,,0,,0,,,323.5181194,,,,37066.35849,8528.624626,9173.952166,19363.7817,29534.43317,7531.925324,981.79215,698.16012,3287.75061,0
ANZ_KC_GT_2,ANZ,KC,GT,2,FO,2015/3/1,0,46.70877547,46.70877547,0,,0,,0,,,314.3647852,,,,37066.35849,8528.624626,9173.952166,19363.7817,29534.43317,7531.925324,981.79215,698.16012,3287.75061,0
ANZ_KC_GT_3,ANZ,KC,GT,3,GUM,2015/3/1,0,41.18737713,41.18737713,0,,0,,0,,,305.1240176,,,,37066.35849,8528.624626,9173.952166,19363.7817,29534.43317,7531.925324,981.79215,698.16012,3287.75061,0
DE_APT_PF_1,DE,APT,PF,1,IF,2015/3/1,0,14.43885689,14.43885689,0,,0,,0,,,279.3188297,,,,37066.35849,8528.624626,9173.952166,19363.7817,29534.43317,7531.925324,981.79215,698.16012,3287.75061,0
DE_APT_PF_2,DE,APT,PF,2,FO,2015/3/1,0,36.0495085,36.0495085,0,,0,,0,,,278.1715274,,,,37066.35849,8528.624626,9173.952166,19363.7817,29534.43317,7531.925324,981.79215,698.16012,3287.75061,0
DE_APT_PF_PRE,DE,APT,PF,PRE,IF,2015/3/1,0,17.21305315,17.21305315,0,,0,,0,,,289.528277,,,,37066.35849,8528.624626,9173.952166,19363.7817,29534.43317,7531.925324,981.79215,698.16012,3287.75061,0
DE_APT_PN_1,DE,APT,PN,1,IF,2015/3/1,0,184.8848976,184.8848976,0,,0,,0,,,241.8845846,,,,37066.35849,8528.624626,9173.952166,19363.7817,29534.43317,7531.925324,981.79215,698.16012,3287.75061,0
DE_APT_PN_2,DE,APT,PN,2,FO,2015/3/1,0,255.2631932,255.2631932,0,,0,,0,,,243.6777731,,,,37066.35849,8528.624626,9173.952166,19363.7817,29534.43317,7531.925324,981.79215,698.16012,3287.75061,0
DE_APT_PN_3,DE,APT,PN,3,FO,2015/3/1,0,263.3979277,263.3979277,0,,0,,0,,,239.024131,,,,37066.35849,8528.624626,9173.952166,19363.7817,29534.43317,7531.925324,981.79215,698.16012,3287.75061,0
DE_APT_PN_4,DE,APT,PN,4,GUM,2015/3/1,0,342.7452343,342.7452343,0,,0,,0,,,281.9363317,,,,37066.35849,8528.624626,9173.952166,19363.7817,29534.43317,7531.925324,981.79215,698.16012,3287.75061,0
DE_APT_PN_5,DE,APT,PN,5,GUM,2015/3/1,0,247.7100412,247.7100412,0,,0,,0,,,273.4109853,,,,37066.35849,8528.624626,9173.952166,19363.7817,29534.43317,7531.925324,981.79215,698.16012,3287.75061,0
DE_APT_PN_PRE,DE,APT,PN,PRE,IF,2015/3/1,0,172.8334908,172.8334908,0,,0,,0,,,252.4243426,,,,37066.35849,8528.624626,9173.952166,19363.7817,29534.43317,7531.925324,981.79215,698.16012,3287.75061,0
NL_NC_PN_1,NL,NC,PN,1,IF,2015/3/1,0,322.2822943,322.2822943,0,,0,,0,,,200.9444228,,,,37066.35849,8528.624626,9173.952166,19363.7817,29534.43317,7531.925324,981.79215,698.16012,3287.75061,0
NL_NC_PN_2,NL,NC,PN,2,FO,2015/3/1,0,320.1207612,320.1207612,0,,0,,0,,,208.5591446,,,,37066.35849,8528.624626,9173.952166,19363.7817,29534.43317,7531.925324,981.79215,698.16012,3287.75061,0
NL_NC_PN_3,NL,NC,PN,3,FO,2015/3/1,0,296.6745093,296.6745093,0,,0,,0,,,200.3603013,,,,37066.35849,8528.624626,9173.952166,19363.7817,29534.43317,7531.925324,981.79215,698.16012,3287.75061,0
NL_NC_PN_4,NL,NC,PN,4,GUM,2015/3/1,0,463.5884133,463.5884133,0,,0,,0,,,204.7009284,,,,37066.35849,8528.624626,9173.952166,19363.7817,29534.43317,7531.925324,981.79215,698.16012,3287.75061,0
NL_NC_PN_5,NL,NC,PN,5,GUM,2015/3/1,0,259.6308344,259.6308344,0,,0,,0,,,222.1642348,,,,37066.35849,8528.624626,9173.952166,19363.7817,29534.43317,7531.925324,981.79215,698.16012,3287.75061,0
NL_NC_PN_6,NL,NC,PN,6,GUM,2015/3/1,0,9.093258463,9.093258463,0,,0,,0,,,257.0217437,,,,37066.35849,8528.624626,9173.952166,19363.7817,29534.43317,7531.925324,981.79215,698.16012,3287.75061,0
UK_APT_PF_1,UK,APT,PF,1,IF,2015/3/1,0,0,0,0,,0,,0,,,0,,,,37066.35849,8528.624626,9173.952166,19363.7817,29534.43317,7531.925324,981.79215,698.16012,3287.75061,0
UK_APT_PF_2,UK,APT,PF,2,FO,2015/3/1,0,0,0,0,,0,,0,,,0,,,,37066.35849,8528.624626,9173.952166,19363.7817,29534.43317,7531.925324,981.79215,698.16012,3287.75061,0
