country,sku_wo_pkg,brand,tier,stage,stage_3f,date,offtake_di,offtake_eib,offtake_il,sellin_eib,retailer_inv,sellout,sp_inv,sellin_di,sellin_il,isa,osa,price,price_krmb_per_ton_il,value_krmb_il,volume_ton_il,0to6_month_population,6to12_month_population,12to36_month_population,APT_si,C&G_si,Feihe_si,Friso_si,KC_si,NC_si,Weyth_si,brand_si,raw,brand_price,anp,tp,rebate,tp_rebate,sc_anp,sc_ts,total_vol,if_vol,fo_vol,gum_vol,cl_vol,il_vol,uprep,upre,spre,mainstream
ANZ,ANZ_APT_PF_1,APT,PF,1,IF,1/1/2015,0,17.81,17.81,0,0,0,0,0,0,,,257.0277231,,,,841.0916667,843.8,3278.441667,184110,118985,99607,97294,58465,71182,60507,184110,1/1/2015,214.180293,,,,,,,44838.10118,10887.26669,10748.46211,23202.37238,36325.29701,8512.804173,1398.383866,4253.043967,20232.26173,18578.076
ANZ,ANZ_APT_PF_2,APT,PF,2,FO,1/1/2015,0,19.5,19.5,0,0,0,0,0,0,,,216.44389,,,,841.0916667,843.8,3278.441667,184110,118985,99607,97294,58465,71182,60507,184110,1/1/2015,214.180293,,,,,,,44838.10118,10887.26669,10748.46211,23202.37238,36325.29701,8512.804173,1398.383866,4253.043967,20232.26173,18578.076
ANZ,ANZ_APT_PF_3,APT,PF,3,GUM,1/1/2015,0,47.63,47.63,0,0,0,0,0,0,,,206.2052393,,,,841.0916667,843.8,3278.441667,184110,118985,99607,97294,58465,71182,60507,184110,1/1/2015,214.180293,,,,,,,44838.10118,10887.26669,10748.46211,23202.37238,36325.29701,8512.804173,1398.383866,4253.043967,20232.26173,18578.076
ANZ,ANZ_APT_PF_4,APT,PF,4,GUM,1/1/2015,0,0.62,0.62,0,0,0,0,0,0,,,213.2444444,,,,841.0916667,843.8,3278.441667,184110,118985,99607,97294,58465,71182,60507,184110,1/1/2015,214.180293,,,,,,,44838.10118,10887.26669,10748.46211,23202.37238,36325.29701,8512.804173,1398.383866,4253.043967,20232.26173,18578.076
ANZ,ANZ_APT_PN_1,APT,PN,1,IF,1/1/2015,0,96.9,96.9,0,0,0,0,0,0,,,205.8188125,,,,841.0916667,843.8,3278.441667,184110,118985,99607,97294,58465,71182,60507,184110,1/1/2015,214.180293,,,,,,,44838.10118,10887.26669,10748.46211,23202.37238,36325.29701,8512.804173,1398.383866,4253.043967,20232.26173,18578.076
ANZ,ANZ_APT_PN_2,APT,PN,2,FO,1/1/2015,0,116.18,116.18,0,0,0,0,0,0,,,208.6722711,,,,841.0916667,843.8,3278.441667,184110,118985,99607,97294,58465,71182,60507,184110,1/1/2015,214.180293,,,,,,,44838.10118,10887.26669,10748.46211,23202.37238,36325.29701,8512.804173,1398.383866,4253.043967,20232.26173,18578.076
ANZ,ANZ_APT_PN_3,APT,PN,3,GUM,1/1/2015,0,311.27,311.27,0,0,0,0,0,0,,,174.9895023,,,,841.0916667,843.8,3278.441667,184110,118985,99607,97294,58465,71182,60507,184110,1/1/2015,214.180293,,,,,,,44838.10118,10887.26669,10748.46211,23202.37238,36325.29701,8512.804173,1398.383866,4253.043967,20232.26173,18578.076
ANZ,ANZ_APT_PN_4,APT,PN,4,GUM,1/1/2015,0,122.04,122.04,0,0,0,0,0,0,,,197.1440062,,,,841.0916667,843.8,3278.441667,184110,118985,99607,97294,58465,71182,60507,184110,1/1/2015,214.180293,,,,,,,44838.10118,10887.26669,10748.46211,23202.37238,36325.29701,8512.804173,1398.383866,4253.043967,20232.26173,18578.076
ANZ,ANZ_KC_GD_1,KC,GD,1,IF,1/1/2015,0,18.46,18.46,0,0,0,0,0,0,,,215.0242729,,,,841.0916667,843.8,3278.441667,184110,118985,99607,97294,58465,71182,60507,58465,1/1/2015,237.6230742,,,,,,,44838.10118,10887.26669,10748.46211,23202.37238,36325.29701,8512.804173,1398.383866,4253.043967,20232.26173,18578.076
ANZ,ANZ_KC_GD_2,KC,GD,2,FO,1/1/2015,0,26.02,26.02,0,0,0,0,0,0,,,209.4624746,,,,841.0916667,843.8,3278.441667,184110,118985,99607,97294,58465,71182,60507,58465,1/1/2015,237.6230742,,,,,,,44838.10118,10887.26669,10748.46211,23202.37238,36325.29701,8512.804173,1398.383866,4253.043967,20232.26173,18578.076
ANZ,ANZ_KC_GD_3,KC,GD,3,GUM,1/1/2015,0,82.53,82.53,0,0,0,0,0,0,,,187.5230577,,,,841.0916667,843.8,3278.441667,184110,118985,99607,97294,58465,71182,60507,58465,1/1/2015,237.6230742,,,,,,,44838.10118,10887.26669,10748.46211,23202.37238,36325.29701,8512.804173,1398.383866,4253.043967,20232.26173,18578.076
ANZ,ANZ_KC_GD_4,KC,GD,4,GUM,1/1/2015,0,37.27,37.27,0,0,0,0,0,0,,,205.9464263,,,,841.0916667,843.8,3278.441667,184110,118985,99607,97294,58465,71182,60507,58465,1/1/2015,237.6230742,,,,,,,44838.10118,10887.26669,10748.46211,23202.37238,36325.29701,8512.804173,1398.383866,4253.043967,20232.26173,18578.076
ANZ,ANZ_KC_GT_1,KC,GT,1,IF,1/1/2015,0,15.74,15.74,0,0,0,0,0,0,,,318.0763278,,,,841.0916667,843.8,3278.441667,184110,118985,99607,97294,58465,71182,60507,58465,1/1/2015,237.6230742,,,,,,,44838.10118,10887.26669,10748.46211,23202.37238,36325.29701,8512.804173,1398.383866,4253.043967,20232.26173,18578.076
ANZ,ANZ_KC_GT_2,KC,GT,2,FO,1/1/2015,0,35.14,35.14,0,0,0,0,0,0,,,304.6739899,,,,841.0916667,843.8,3278.441667,184110,118985,99607,97294,58465,71182,60507,58465,1/1/2015,237.6230742,,,,,,,44838.10118,10887.26669,10748.46211,23202.37238,36325.29701,8512.804173,1398.383866,4253.043967,20232.26173,18578.076
ANZ,ANZ_KC_GT_3,KC,GT,3,GUM,1/1/2015,0,17.66,17.66,0,0,0,0,0,0,,,311.9490378,,,,841.0916667,843.8,3278.441667,184110,118985,99607,97294,58465,71182,60507,58465,1/1/2015,237.6230742,,,,,,,44838.10118,10887.26669,10748.46211,23202.37238,36325.29701,8512.804173,1398.383866,4253.043967,20232.26173,18578.076
DE,DE_APT_PF_1,APT,PF,1,IF,1/1/2015,0,5.65,5.65,0,0,0,0,0,0,,,279.9707296,,,,841.0916667,843.8,3278.441667,184110,118985,99607,97294,58465,71182,60507,184110,1/1/2015,244.4026269,,,,,,,44838.10118,10887.26669,10748.46211,23202.37238,36325.29701,8512.804173,1398.383866,4253.043967,20232.26173,18578.076
DE,DE_APT_PF_2,APT,PF,2,FO,1/1/2015,0,19.03,19.03,0,0,0,0,0,0,,,260.3849624,,,,841.0916667,843.8,3278.441667,184110,118985,99607,97294,58465,71182,60507,184110,1/1/2015,244.4026269,,,,,,,44838.10118,10887.26669,10748.46211,23202.37238,36325.29701,8512.804173,1398.383866,4253.043967,20232.26173,18578.076
DE,DE_APT_PF_PRE,APT,PF,PRE,IF,1/1/2015,0,8.36,8.36,0,0,0,0,0,0,,,281.4867972,,,,841.0916667,843.8,3278.441667,184110,118985,99607,97294,58465,71182,60507,184110,1/1/2015,244.4026269,,,,,,,44838.10118,10887.26669,10748.46211,23202.37238,36325.29701,8512.804173,1398.383866,4253.043967,20232.26173,18578.076
DE,DE_APT_PN_1,APT,PN,1,IF,1/1/2015,0,177.87,177.87,0,0,0,0,0,0,,,231.1564574,,,,841.0916667,843.8,3278.441667,184110,118985,99607,97294,58465,71182,60507,184110,1/1/2015,244.4026269,,,,,,,44838.10118,10887.26669,10748.46211,23202.37238,36325.29701,8512.804173,1398.383866,4253.043967,20232.26173,18578.076
DE,DE_APT_PN_2,APT,PN,2,FO,1/1/2015,0,218.13,218.13,0,0,0,0,0,0,,,232.6801618,,,,841.0916667,843.8,3278.441667,184110,118985,99607,97294,58465,71182,60507,184110,1/1/2015,244.4026269,,,,,,,44838.10118,10887.26669,10748.46211,23202.37238,36325.29701,8512.804173,1398.383866,4253.043967,20232.26173,18578.076
DE,DE_APT_PN_3,APT,PN,3,FO,1/1/2015,0,215.48,215.48,0,0,0,0,0,0,,,230.2477916,,,,841.0916667,843.8,3278.441667,184110,118985,99607,97294,58465,71182,60507,184110,1/1/2015,244.4026269,,,,,,,44838.10118,10887.26669,10748.46211,23202.37238,36325.29701,8512.804173,1398.383866,4253.043967,20232.26173,18578.076
DE,DE_APT_PN_4,APT,PN,4,GUM,1/1/2015,0,208.38,208.38,0,0,0,0,0,0,,,273.2154201,,,,841.0916667,843.8,3278.441667,184110,118985,99607,97294,58465,71182,60507,184110,1/1/2015,244.4026269,,,,,,,44838.10118,10887.26669,10748.46211,23202.37238,36325.29701,8512.804173,1398.383866,4253.043967,20232.26173,18578.076
DE,DE_APT_PN_5,APT,PN,5,GUM,1/1/2015,0,231.2,231.2,0,0,0,0,0,0,,,270.1932861,,,,841.0916667,843.8,3278.441667,184110,118985,99607,97294,58465,71182,60507,184110,1/1/2015,244.4026269,,,,,,,44838.10118,10887.26669,10748.46211,23202.37238,36325.29701,8512.804173,1398.383866,4253.043967,20232.26173,18578.076
DE,DE_APT_PN_PRE,APT,PN,PRE,IF,1/1/2015,0,171.99,171.99,0,0,0,0,0,0,,,242.4903802,,,,841.0916667,843.8,3278.441667,184110,118985,99607,97294,58465,71182,60507,184110,1/1/2015,244.4026269,,,,,,,44838.10118,10887.26669,10748.46211,23202.37238,36325.29701,8512.804173,1398.383866,4253.043967,20232.26173,18578.076
NL,NL_NC_PN_1,NC,PN,1,IF,1/1/2015,0,379.6,379.6,0,0,0,0,0,0,,,195.7902934,,,,841.0916667,843.8,3278.441667,184110,118985,99607,97294,58465,71182,60507,71182,1/1/2015,214.4648971,,,,,,,44838.10118,10887.26669,10748.46211,23202.37238,36325.29701,8512.804173,1398.383866,4253.043967,20232.26173,18578.076
NL,NL_NC_PN_2,NC,PN,2,FO,1/1/2015,0,348.17,348.17,0,0,0,0,0,0,,,203.4102561,,,,841.0916667,843.8,3278.441667,184110,118985,99607,97294,58465,71182,60507,71182,1/1/2015,214.4648971,,,,,,,44838.10118,10887.26669,10748.46211,23202.37238,36325.29701,8512.804173,1398.383866,4253.043967,20232.26173,18578.076
NL,NL_NC_PN_3,NC,PN,3,FO,1/1/2015,0,308.07,308.07,0,0,0,0,0,0,,,196.8756357,,,,841.0916667,843.8,3278.441667,184110,118985,99607,97294,58465,71182,60507,71182,1/1/2015,214.4648971,,,,,,,44838.10118,10887.26669,10748.46211,23202.37238,36325.29701,8512.804173,1398.383866,4253.043967,20232.26173,18578.076
NL,NL_NC_PN_4,NC,PN,4,GUM,1/1/2015,0,507.96,507.96,0,0,0,0,0,0,,,197.0750514,,,,841.0916667,843.8,3278.441667,184110,118985,99607,97294,58465,71182,60507,71182,1/1/2015,214.4648971,,,,,,,44838.10118,10887.26669,10748.46211,23202.37238,36325.29701,8512.804173,1398.383866,4253.043967,20232.26173,18578.076
NL,NL_NC_PN_5,NC,PN,5,GUM,1/1/2015,0,303.32,303.32,0,0,0,0,0,0,,,217.7445746,,,,841.0916667,843.8,3278.441667,184110,118985,99607,97294,58465,71182,60507,71182,1/1/2015,214.4648971,,,,,,,44838.10118,10887.26669,10748.46211,23202.37238,36325.29701,8512.804173,1398.383866,4253.043967,20232.26173,18578.076
NL,NL_NC_PN_6,NC,PN,6,GUM,1/1/2015,0,17.24,17.24,0,0,0,0,0,0,,,236.7694676,,,,841.0916667,843.8,3278.441667,184110,118985,99607,97294,58465,71182,60507,71182,1/1/2015,214.4648971,,,,,,,44838.10118,10887.26669,10748.46211,23202.37238,36325.29701,8512.804173,1398.383866,4253.043967,20232.26173,18578.076
UK,UK_APT_PF_1,APT,PF,1,IF,1/1/2015,0,0,0,0,0,0,0,0,0,,,0,,,,841.0916667,843.8,3278.441667,184110,118985,99607,97294,58465,71182,60507,184110,1/1/2015,215.2998484,,,,,,,44838.10118,10887.26669,10748.46211,23202.37238,36325.29701,8512.804173,1398.383866,4253.043967,20232.26173,18578.076
UK,UK_APT_PF_2,APT,PF,2,FO,1/1/2015,0,0,0,0,0,0,0,0,0,,,0,,,,841.0916667,843.8,3278.441667,184110,118985,99607,97294,58465,71182,60507,184110,1/1/2015,215.2998484,,,,,,,44838.10118,10887.26669,10748.46211,23202.37238,36325.29701,8512.804173,1398.383866,4253.043967,20232.26173,18578.076
UK,UK_APT_PF_3,APT,PF,3,GUM,1/1/2015,0,0,0,0,0,0,0,0,0,,,0,,,,841.0916667,843.8,3278.441667,184110,118985,99607,97294,58465,71182,60507,184110,1/1/2015,215.2998484,,,,,,,44838.10118,10887.26669,10748.46211,23202.37238,36325.29701,8512.804173,1398.383866,4253.043967,20232.26173,18578.076
UK,UK_APT_PN_1,APT,PN,1,IF,1/1/2015,0,107.09,107.09,0,0,0,0,0,0,,,190.5153302,,,,841.0916667,843.8,3278.441667,184110,118985,99607,97294,58465,71182,60507,184110,1/1/2015,215.2998484,,,,,,,44838.10118,10887.26669,10748.46211,23202.37238,36325.29701,8512.804173,1398.383866,4253.043967,20232.26173,18578.076
UK,UK_APT_PN_2,APT,PN,2,FO,1/1/2015,0,88.13,88.13,0,0,0,0,0,0,,,192.3224919,,,,841.0916667,843.8,3278.441667,184110,118985,99607,97294,58465,71182,60507,184110,1/1/2015,215.2998484,,,,,,,44838.10118,10887.26669,10748.46211,23202.37238,36325.29701,8512.804173,1398.383866,4253.043967,20232.26173,18578.076
UK,UK_APT_PN_3,APT,PN,3,GUM,1/1/2015,0,146.43,146.43,0,0,0,0,0,0,,,184.9182416,,,,841.0916667,843.8,3278.441667,184110,118985,99607,97294,58465,71182,60507,184110,1/1/2015,215.2998484,,,,,,,44838.10118,10887.26669,10748.46211,23202.37238,36325.29701,8512.804173,1398.383866,4253.043967,20232.26173,18578.076
UK,UK_APT_PN_4,APT,PN,4,GUM,1/1/2015,0,124.98,124.98,0,0,0,0,0,0,,,186.0946779,,,,841.0916667,843.8,3278.441667,184110,118985,99607,97294,58465,71182,60507,184110,1/1/2015,215.2998484,,,,,,,44838.10118,10887.26669,10748.46211,23202.37238,36325.29701,8512.804173,1398.383866,4253.043967,20232.26173,18578.076
UK,UK_C&G_C&G_1,C&G,C&G,1,IF,1/1/2015,0,68.03,68.03,0,0,0,0,0,0,,,172.2761004,,,,841.0916667,843.8,3278.441667,184110,118985,99607,97294,58465,71182,60507,118985,1/1/2015,181.0211936,,,,,,,44838.10118,10887.26669,10748.46211,23202.37238,36325.29701,8512.804173,1398.383866,4253.043967,20232.26173,18578.076
UK,UK_C&G_C&G_2,C&G,C&G,2,FO,1/1/2015,0,50.38,50.38,0,0,0,0,0,0,,,170.7370525,,,,841.0916667,843.8,3278.441667,184110,118985,99607,97294,58465,71182,60507,118985,1/1/2015,181.0211936,,,,,,,44838.10118,10887.26669,10748.46211,23202.37238,36325.29701,8512.804173,1398.383866,4253.043967,20232.26173,18578.076
UK,UK_C&G_C&G_3,C&G,C&G,3,GUM,1/1/2015,0,99.3,99.3,0,0,0,0,0,0,,,159.0819564,,,,841.0916667,843.8,3278.441667,184110,118985,99607,97294,58465,71182,60507,118985,1/1/2015,181.0211936,,,,,,,44838.10118,10887.26669,10748.46211,23202.37238,36325.29701,8512.804173,1398.383866,4253.043967,20232.26173,18578.076
UK,UK_C&G_C&G_4,C&G,C&G,4,GUM,1/1/2015,0,102.98,102.98,0,0,0,0,0,0,,,176.1211243,,,,841.0916667,843.8,3278.441667,184110,118985,99607,97294,58465,71182,60507,118985,1/1/2015,181.0211936,,,,,,,44838.10118,10887.26669,10748.46211,23202.37238,36325.29701,8512.804173,1398.383866,4253.043967,20232.26173,18578.076
ANZ,ANZ_APT_PF_1,APT,PF,1,IF,2/1/2015,0,26.28,26.28,0,0,0,0,0,0,,,250.9216636,,,,838.3833333,843.8,3282.883333,172490,97872,80799,79135,42928,53314,42667,172490,2/1/2015,211.4403981,,,,,,,38502.65309,9592.764455,9461.461249,19448.42739,32187.07139,6315.5817,1292.815309,3896.117364,17694.21334,15160.85628
ANZ,ANZ_APT_PF_2,APT,PF,2,FO,2/1/2015,0,23.28,23.28,0,0,0,0,0,0,,,239.5324738,,,,838.3833333,843.8,3282.883333,172490,97872,80799,79135,42928,53314,42667,172490,2/1/2015,211.4403981,,,,,,,38502.65309,9592.764455,9461.461249,19448.42739,32187.07139,6315.5817,1292.815309,3896.117364,17694.21334,15160.85628
ANZ,ANZ_APT_PF_3,APT,PF,3,GUM,2/1/2015,0,28.31,28.31,0,0,0,0,0,0,,,196.4204748,,,,838.3833333,843.8,3282.883333,172490,97872,80799,79135,42928,53314,42667,172490,2/1/2015,211.4403981,,,,,,,38502.65309,9592.764455,9461.461249,19448.42739,32187.07139,6315.5817,1292.815309,3896.117364,17694.21334,15160.85628
ANZ,ANZ_APT_PF_4,APT,PF,4,GUM,2/1/2015,0,0,0,0,0,0,0,0,0,,,0,,,,838.3833333,843.8,3282.883333,172490,97872,80799,79135,42928,53314,42667,172490,2/1/2015,211.4403981,,,,,,,38502.65309,9592.764455,9461.461249,19448.42739,32187.07139,6315.5817,1292.815309,3896.117364,17694.21334,15160.85628
ANZ,ANZ_APT_PN_1,APT,PN,1,IF,2/1/2015,0,66.55,66.55,0,0,0,0,0,0,,,205.7492565,,,,838.3833333,843.8,3282.883333,172490,97872,80799,79135,42928,53314,42667,172490,2/1/2015,211.4403981,,,,,,,38502.65309,9592.764455,9461.461249,19448.42739,32187.07139,6315.5817,1292.815309,3896.117364,17694.21334,15160.85628
ANZ,ANZ_APT_PN_2,APT,PN,2,FO,2/1/2015,0,64.49,64.49,0,0,0,0,0,0,,,208.1420321,,,,838.3833333,843.8,3282.883333,172490,97872,80799,79135,42928,53314,42667,172490,2/1/2015,211.4403981,,,,,,,38502.65309,9592.764455,9461.461249,19448.42739,32187.07139,6315.5817,1292.815309,3896.117364,17694.21334,15160.85628
ANZ,ANZ_APT_PN_3,APT,PN,3,GUM,2/1/2015,0,156.87,156.87,0,0,0,0,0,0,,,173.597141,,,,838.3833333,843.8,3282.883333,172490,97872,80799,79135,42928,53314,42667,172490,2/1/2015,211.4403981,,,,,,,38502.65309,9592.764455,9461.461249,19448.42739,32187.07139,6315.5817,1292.815309,3896.117364,17694.21334,15160.85628
ANZ,ANZ_APT_PN_4,APT,PN,4,GUM,2/1/2015,0,86.86,86.86,0,0,0,0,0,0,,,190.0142959,,,,838.3833333,843.8,3282.883333,172490,97872,80799,79135,42928,53314,42667,172490,2/1/2015,211.4403981,,,,,,,38502.65309,9592.764455,9461.461249,19448.42739,32187.07139,6315.5817,1292.815309,3896.117364,17694.21334,15160.85628
ANZ,ANZ_KC_GD_1,KC,GD,1,IF,2/1/2015,0,16.16,16.16,0,0,0,0,0,0,,,212.5142406,,,,838.3833333,843.8,3282.883333,172490,97872,80799,79135,42928,53314,42667,42928,2/1/2015,238.7491772,,,,,,,38502.65309,9592.764455,9461.461249,19448.42739,32187.07139,6315.5817,1292.815309,3896.117364,17694.21334,15160.85628
ANZ,ANZ_KC_GD_2,KC,GD,2,FO,2/1/2015,0,16.28,16.28,0,0,0,0,0,0,,,208.1279069,,,,838.3833333,843.8,3282.883333,172490,97872,80799,79135,42928,53314,42667,42928,2/1/2015,238.7491772,,,,,,,38502.65309,9592.764455,9461.461249,19448.42739,32187.07139,6315.5817,1292.815309,3896.117364,17694.21334,15160.85628
ANZ,ANZ_KC_GD_3,KC,GD,3,GUM,2/1/2015,0,53.5,53.5,0,0,0,0,0,0,,,184.8183442,,,,838.3833333,843.8,3282.883333,172490,97872,80799,79135,42928,53314,42667,42928,2/1/2015,238.7491772,,,,,,,38502.65309,9592.764455,9461.461249,19448.42739,32187.07139,6315.5817,1292.815309,3896.117364,17694.21334,15160.85628
ANZ,ANZ_KC_GD_4,KC,GD,4,GUM,2/1/2015,0,35.13,35.13,0,0,0,0,0,0,,,192.4092756,,,,838.3833333,843.8,3282.883333,172490,97872,80799,79135,42928,53314,42667,42928,2/1/2015,238.7491772,,,,,,,38502.65309,9592.764455,9461.461249,19448.42739,32187.07139,6315.5817,1292.815309,3896.117364,17694.21334,15160.85628
ANZ,ANZ_KC_GT_1,KC,GT,1,IF,2/1/2015,0,10.82,10.82,0,0,0,0,0,0,,,313.5559547,,,,838.3833333,843.8,3282.883333,172490,97872,80799,79135,42928,53314,42667,42928,2/1/2015,238.7491772,,,,,,,38502.65309,9592.764455,9461.461249,19448.42739,32187.07139,6315.5817,1292.815309,3896.117364,17694.21334,15160.85628
ANZ,ANZ_KC_GT_2,KC,GT,2,FO,2/1/2015,0,27,27,0,0,0,0,0,0,,,299.6577945,,,,838.3833333,843.8,3282.883333,172490,97872,80799,79135,42928,53314,42667,42928,2/1/2015,238.7491772,,,,,,,38502.65309,9592.764455,9461.461249,19448.42739,32187.07139,6315.5817,1292.815309,3896.117364,17694.21334,15160.85628
ANZ,ANZ_KC_GT_3,KC,GT,3,GUM,2/1/2015,0,29.9,29.9,0,0,0,0,0,0,,,304.0802416,,,,838.3833333,843.8,3282.883333,172490,97872,80799,79135,42928,53314,42667,42928,2/1/2015,238.7491772,,,,,,,38502.65309,9592.764455,9461.461249,19448.42739,32187.07139,6315.5817,1292.815309,3896.117364,17694.21334,15160.85628
DE,DE_APT_PF_1,APT,PF,1,IF,2/1/2015,0,6.61,6.61,0,0,0,0,0,0,,,282.8518863,,,,838.3833333,843.8,3282.883333,172490,97872,80799,79135,42928,53314,42667,172490,2/1/2015,242.5085021,,,,,,,38502.65309,9592.764455,9461.461249,19448.42739,32187.07139,6315.5817,1292.815309,3896.117364,17694.21334,15160.85628
DE,DE_APT_PF_2,APT,PF,2,FO,2/1/2015,0,13.43,13.43,0,0,0,0,0,0,,,268.3084838,,,,838.3833333,843.8,3282.883333,172490,97872,80799,79135,42928,53314,42667,172490,2/1/2015,242.5085021,,,,,,,38502.65309,9592.764455,9461.461249,19448.42739,32187.07139,6315.5817,1292.815309,3896.117364,17694.21334,15160.85628
DE,DE_APT_PF_PRE,APT,PF,PRE,IF,2/1/2015,0,7.17,7.17,0,0,0,0,0,0,,,280.3879479,,,,838.3833333,843.8,3282.883333,172490,97872,80799,79135,42928,53314,42667,172490,2/1/2015,242.5085021,,,,,,,38502.65309,9592.764455,9461.461249,19448.42739,32187.07139,6315.5817,1292.815309,3896.117364,17694.21334,15160.85628
DE,DE_APT_PN_1,APT,PN,1,IF,2/1/2015,0,134.82,134.82,0,0,0,0,0,0,,,236.2763252,,,,838.3833333,843.8,3282.883333,172490,97872,80799,79135,42928,53314,42667,172490,2/1/2015,242.5085021,,,,,,,38502.65309,9592.764455,9461.461249,19448.42739,32187.07139,6315.5817,1292.815309,3896.117364,17694.21334,15160.85628
DE,DE_APT_PN_2,APT,PN,2,FO,2/1/2015,0,169.32,169.32,0,0,0,0,0,0,,,237.9680326,,,,838.3833333,843.8,3282.883333,172490,97872,80799,79135,42928,53314,42667,172490,2/1/2015,242.5085021,,,,,,,38502.65309,9592.764455,9461.461249,19448.42739,32187.07139,6315.5817,1292.815309,3896.117364,17694.21334,15160.85628
DE,DE_APT_PN_3,APT,PN,3,FO,2/1/2015,0,183.52,183.52,0,0,0,0,0,0,,,234.9847259,,,,838.3833333,843.8,3282.883333,172490,97872,80799,79135,42928,53314,42667,172490,2/1/2015,242.5085021,,,,,,,38502.65309,9592.764455,9461.461249,19448.42739,32187.07139,6315.5817,1292.815309,3896.117364,17694.21334,15160.85628
DE,DE_APT_PN_4,APT,PN,4,GUM,2/1/2015,0,183.67,183.67,0,0,0,0,0,0,,,270.4842392,,,,838.3833333,843.8,3282.883333,172490,97872,80799,79135,42928,53314,42667,172490,2/1/2015,242.5085021,,,,,,,38502.65309,9592.764455,9461.461249,19448.42739,32187.07139,6315.5817,1292.815309,3896.117364,17694.21334,15160.85628
DE,DE_APT_PN_5,APT,PN,5,GUM,2/1/2015,0,209.65,209.65,0,0,0,0,0,0,,,273.203884,,,,838.3833333,843.8,3282.883333,172490,97872,80799,79135,42928,53314,42667,172490,2/1/2015,242.5085021,,,,,,,38502.65309,9592.764455,9461.461249,19448.42739,32187.07139,6315.5817,1292.815309,3896.117364,17694.21334,15160.85628
DE,DE_APT_PN_PRE,APT,PN,PRE,IF,2/1/2015,0,127.97,127.97,0,0,0,0,0,0,,,247.1751312,,,,838.3833333,843.8,3282.883333,172490,97872,80799,79135,42928,53314,42667,172490,2/1/2015,242.5085021,,,,,,,38502.65309,9592.764455,9461.461249,19448.42739,32187.07139,6315.5817,1292.815309,3896.117364,17694.21334,15160.85628
NL,NL_NC_PN_1,NC,PN,1,IF,2/1/2015,0,260.51,260.51,0,0,0,0,0,0,,,197.2124395,,,,838.3833333,843.8,3282.883333,172490,97872,80799,79135,42928,53314,42667,53314,2/1/2015,219.4539796,,,,,,,38502.65309,9592.764455,9461.461249,19448.42739,32187.07139,6315.5817,1292.815309,3896.117364,17694.21334,15160.85628
NL,NL_NC_PN_2,NC,PN,2,FO,2/1/2015,0,240.77,240.77,0,0,0,0,0,0,,,205.3345512,,,,838.3833333,843.8,3282.883333,172490,97872,80799,79135,42928,53314,42667,53314,2/1/2015,219.4539796,,,,,,,38502.65309,9592.764455,9461.461249,19448.42739,32187.07139,6315.5817,1292.815309,3896.117364,17694.21334,15160.85628
NL,NL_NC_PN_3,NC,PN,3,FO,2/1/2015,0,237.56,237.56,0,0,0,0,0,0,,,198.0656349,,,,838.3833333,843.8,3282.883333,172490,97872,80799,79135,42928,53314,42667,53314,2/1/2015,219.4539796,,,,,,,38502.65309,9592.764455,9461.461249,19448.42739,32187.07139,6315.5817,1292.815309,3896.117364,17694.21334,15160.85628
NL,NL_NC_PN_4,NC,PN,4,GUM,2/1/2015,0,343.54,343.54,0,0,0,0,0,0,,,198.0108742,,,,838.3833333,843.8,3282.883333,172490,97872,80799,79135,42928,53314,42667,53314,2/1/2015,219.4539796,,,,,,,38502.65309,9592.764455,9461.461249,19448.42739,32187.07139,6315.5817,1292.815309,3896.117364,17694.21334,15160.85628
NL,NL_NC_PN_5,NC,PN,5,GUM,2/1/2015,0,211.72,211.72,0,0,0,0,0,0,,,217.584543,,,,838.3833333,843.8,3282.883333,172490,97872,80799,79135,42928,53314,42667,53314,2/1/2015,219.4539796,,,,,,,38502.65309,9592.764455,9461.461249,19448.42739,32187.07139,6315.5817,1292.815309,3896.117364,17694.21334,15160.85628
NL,NL_NC_PN_6,NC,PN,6,GUM,2/1/2015,0,10.78,10.78,0,0,0,0,0,0,,,247.9245722,,,,838.3833333,843.8,3282.883333,172490,97872,80799,79135,42928,53314,42667,53314,2/1/2015,219.4539796,,,,,,,38502.65309,9592.764455,9461.461249,19448.42739,32187.07139,6315.5817,1292.815309,3896.117364,17694.21334,15160.85628
UK,UK_APT_PF_1,APT,PF,1,IF,2/1/2015,0,0,0,0,0,0,0,0,0,,,0,,,,838.3833333,843.8,3282.883333,172490,97872,80799,79135,42928,53314,42667,172490,2/1/2015,208.827329,,,,,,,38502.65309,9592.764455,9461.461249,19448.42739,32187.07139,6315.5817,1292.815309,3896.117364,17694.21334,15160.85628
UK,UK_APT_PF_2,APT,PF,2,FO,2/1/2015,0,0,0,0,0,0,0,0,0,,,0,,,,838.3833333,843.8,3282.883333,172490,97872,80799,79135,42928,53314,42667,172490,2/1/2015,208.827329,,,,,,,38502.65309,9592.764455,9461.461249,19448.42739,32187.07139,6315.5817,1292.815309,3896.117364,17694.21334,15160.85628
UK,UK_APT_PF_3,APT,PF,3,GUM,2/1/2015,0,0,0,0,0,0,0,0,0,,,0,,,,838.3833333,843.8,3282.883333,172490,97872,80799,79135,42928,53314,42667,172490,2/1/2015,208.827329,,,,,,,38502.65309,9592.764455,9461.461249,19448.42739,32187.07139,6315.5817,1292.815309,3896.117364,17694.21334,15160.85628
